,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
3805,"[ 1.24619523e-22  8.28857210e-23 -1.39049683e-22 ...  3.22581817e-22
 -1.00851351e-22  9.62535372e-23]",49.0,49.0,2,0.276,0.722,610,2.716847448513148
3806,"[ 1.04165302e-22 -5.49949621e-23 -1.97699127e-22 ...  5.06549727e-23
  2.29355306e-22 -2.38645087e-22]",142.0,47.0,1,0.163,0.171,610,4.838549609334025
3807,"[ 1.34103983e-23 -2.32718401e-22 -1.07118382e-22 ...  1.64607080e-22
 -9.53248745e-23  2.04126187e-23]",79.0,4.039,0,0.522,0.101,610,0.4628029384709506
3808,"[ 2.48060106e-23  4.01225688e-23 -3.97940345e-23 ...  8.07229683e-23
  3.06603637e-22 -2.24609488e-22]",136.0,37.0,2,0.57,0.647,610,3.9667254718187985
3809,"[-2.87427117e-23  2.46568316e-23  5.42602319e-24 ...  1.29225022e-23
  5.88359173e-23 -3.14854370e-23]",64.0,18.0,1,0.705,0.4,610,1.6966805073174211
3810,"[ 1.94329247e-22  7.19843071e-24 -2.03932596e-23 ...  1.44186798e-22
 -1.01644050e-22  2.15746082e-22]",106.0,21.0,0,0.568,0.03,610,2.0820497823455755
3811,"[ 1.07056786e-22 -1.45729674e-23 -2.35386703e-24 ...  2.97025026e-22
 -2.34593018e-22  1.20016739e-22]",86.0,14.0,1,0.516,0.015,610,1.693458073477908
3812,"[-8.27226516e-23  2.45022112e-23  2.80775929e-23 ...  3.85628374e-23
 -2.87095465e-23 -6.17191801e-23]",139.0,138.0,0,0.716,0.663,610,9.3331622794435
3813,"[-1.08786879e-22  1.09520577e-22  1.27443171e-22 ... -1.02386320e-22
  1.78155381e-22 -1.64176097e-23]",114.0,62.0,1,0.035,0.685,610,4.989099746583085
3814,"[ 2.63804455e-22 -2.12775901e-22  2.03915969e-22 ...  9.18191407e-23
  4.60991123e-24 -9.63889861e-23]",54.0,10.0,1,0.107,0.092,610,1.1561436155913185
3815,"[ 1.00689781e-22 -2.22396149e-22  3.66435494e-23 ...  9.22614152e-23
 -1.20578172e-22 -1.02712862e-23]",31.0,30.0,2,0.541,0.25,610,1.8478639797866547
3816,"[-2.36903895e-22 -1.10291179e-22 -5.31279580e-23 ... -4.25189888e-23
  1.79022657e-22 -4.00673967e-23]",97.0,97.0,0,0.737,0.743,610,6.205340292755872
3817,"[ 8.50740923e-23  1.33361029e-23  6.44472919e-23 ... -1.71381526e-22
  1.47132850e-22 -2.36963436e-22]",73.0,58.0,1,0.272,0.04,610,4.621058196270561
3818,"[ 1.31185563e-22 -7.89815734e-23 -1.16046924e-23 ... -4.55434912e-23
 -1.25503084e-22 -6.77146071e-23]",83.0,82.0,1,0.451,0.473,610,5.442259532502665
3819,"[-1.89730748e-22 -1.38584705e-22  2.58854065e-22 ...  1.68723437e-22
 -2.20065099e-22 -2.73425203e-23]",105.0,6.0,0,0.748,0.06,610,0.7077813753892206
3820,"[-8.23004239e-24  7.02119508e-23  1.54342985e-22 ... -1.89767291e-22
  3.95201278e-23  4.74261377e-23]",49.0,26.0,1,0.634,0.423,610,2.2395709330831655
3821,"[ 1.13109652e-22  2.16435969e-22 -1.97783772e-22 ... -2.20437847e-22
  1.33905521e-23 -2.81320193e-23]",29.0,27.0,0,0.013,0.541,610,1.9698764289504782
3822,"[-2.56672230e-22 -1.46466470e-22 -1.22379832e-22 ... -1.09013419e-22
  7.15254459e-23 -7.04863644e-23]",109.0,103.0,2,0.738,0.349,610,7.170261525473581
3823,"[-6.27105800e-23 -2.81192415e-23  2.08391828e-22 ... -3.37958258e-23
  1.26131520e-22 -1.96049898e-22]",123.0,55.446,1,0.096,0.075,610,5.415215832705286
3824,"[-5.87380262e-23 -2.02563254e-23 -1.53942252e-22 ...  1.78217608e-22
 -1.92413763e-23  5.60274237e-23]",139.0,122.0,0,0.324,0.183,610,8.122329634874442
3825,"[-1.12236282e-22  3.13637625e-22  1.33547048e-22 ... -1.67601484e-22
 -7.15002872e-23 -8.03894442e-23]",130.0,6.0,1,0.218,0.23,610,0.8283542438021261
3826,"[ 9.02972738e-23 -1.18764972e-22  1.41886274e-22 ...  7.06158447e-23
 -2.42275648e-22  3.18432902e-23]",126.0,72.0,2,0.684,0.751,610,6.615780645357946
3827,"[ 6.17743428e-23  1.69831458e-22  4.21414215e-23 ... -1.27920970e-22
 -3.07872310e-24 -1.74610742e-22]",128.0,50.0,0,0.782,0.576,610,4.082348955097237
3828,"[-1.60222681e-22  1.50693176e-22 -1.96501965e-22 ... -5.29367476e-23
 -1.15874412e-22  2.65433520e-23]",113.0,3.0,0,0.462,0.675,610,0.4084495558113212
3829,"[ 4.20273101e-22 -1.20146560e-22  8.21825942e-23 ... -9.82597381e-23
  1.40001091e-22 -2.58750387e-22]",78.0,51.0,2,0.665,0.015,610,4.502963943623609
3830,"[-3.60124014e-25 -1.95170853e-22 -2.55880288e-23 ... -6.33788099e-23
  1.35091212e-22 -2.20353582e-22]",115.0,85.0,2,0.632,0.436,610,6.1897487145567265
3831,"[ 5.68920158e-23  2.92276135e-23 -4.61068740e-23 ... -4.08328852e-23
 -1.17264033e-22 -1.03115478e-22]",94.0,6.0,1,0.292,0.498,610,0.7100155323010684
3832,"[ 1.14930273e-22 -2.12109073e-22  1.99775313e-22 ... -1.83021484e-22
  2.09037663e-22 -2.45336630e-23]",86.0,69.0,2,0.621,0.734,610,4.481278973842673
3833,"[ 1.16751636e-23 -1.22433485e-22 -8.46930376e-23 ...  1.60806321e-22
 -1.30133912e-22  2.21409657e-22]",149.0,116.0,1,0.646,0.327,610,7.411115175760332
3834,"[ 6.26076812e-23  1.40376533e-22 -2.39258178e-22 ...  9.10567175e-23
 -2.95465205e-23 -1.99751779e-23]",60.0,16.0,1,0.305,0.101,610,1.9274083492228027
3835,"[ 1.92797009e-22  2.03582866e-23  1.53347910e-22 ... -8.91795156e-23
  1.42111234e-22 -2.80503441e-22]",125.0,108.0,1,0.689,0.324,610,8.37030736998343
3836,"[-1.83821324e-22  6.01915207e-23 -4.24216488e-23 ...  2.66550542e-22
  1.13087955e-23 -6.79785719e-23]",117.0,90.0,0,0.698,0.11,610,7.2557575758374755
3837,"[-5.06849265e-24 -1.73896146e-22  9.32452294e-23 ...  3.04107809e-22
 -8.44663502e-23 -1.34293749e-22]",102.0,102.0,1,0.182,0.026,610,6.549998962617684
3838,"[9.02229190e-23 4.27147354e-23 1.26206932e-22 ... 1.15148756e-22
 5.02141614e-23 2.17267400e-22]",88.0,31.0,1,0.587,0.612,610,2.9757340326878183
3839,"[ 9.19026170e-23 -3.58491467e-23 -1.70912184e-23 ... -1.40233562e-22
 -1.23904351e-22  2.63762230e-22]",47.0,44.0,0,0.143,0.005,610,3.3886575494977134
3840,"[ 4.06458409e-23  8.95163107e-23 -1.93146111e-22 ...  4.81228319e-23
  1.27781213e-22  1.42533260e-23]",113.0,98.0,2,0.021,0.188,610,7.260729900491533
3841,"[-7.28199554e-23 -7.26476192e-23  1.33205037e-22 ... -6.39180480e-23
 -1.80181085e-23 -8.42746708e-23]",104.0,77.0,1,0.773,0.735,610,6.470150382884909
3842,"[ 1.18565131e-23  6.64104677e-23 -1.19395809e-22 ... -1.59101183e-22
  2.48486023e-22 -8.72468282e-23]",83.0,73.0,0,0.398,0.427,610,5.659912368045062
3843,"[ 4.56896779e-24 -1.52120184e-22  2.84791884e-22 ...  3.18849753e-23
  8.34550071e-24  1.77743137e-22]",85.0,64.0,1,0.687,0.328,610,4.472880860537762
3844,"[ 8.76868325e-23 -1.43466189e-22  1.31616214e-22 ...  6.53098593e-23
  5.78345938e-23 -1.14413498e-22]",83.0,59.0,0,0.154,0.667,610,5.155419225203178
3845,"[-6.68460968e-23  3.32323849e-23 -9.87100131e-23 ...  3.07188049e-22
 -3.21984339e-24  6.16699302e-23]",142.0,66.0,0,0.313,0.561,610,6.131727531792525
3846,"[ 7.38187883e-24  5.07057965e-23 -2.19644123e-22 ... -3.05569531e-23
 -1.21906437e-22 -1.22188736e-22]",52.0,22.0,2,0.791,0.363,610,2.0210415420772025
3847,"[ 1.48931268e-22  1.20080634e-22 -8.91882185e-23 ...  6.82532473e-23
  3.39684554e-23  1.45951963e-23]",88.0,56.0,0,0.018,0.374,610,4.752957230008389
3848,"[ 1.66603321e-22  1.18317048e-22  9.25762074e-23 ... -5.26973775e-23
 -6.18954516e-24  5.78710867e-24]",49.0,18.0,2,0.641,0.786,610,1.7537124558211932
3849,"[ 1.93361055e-23 -1.13160977e-23 -6.02290198e-23 ...  1.62534826e-22
 -3.92224641e-23  2.61632148e-22]",107.0,87.0,2,0.476,0.01,610,6.68700798342093
3850,"[-2.73566845e-22  1.60568849e-22 -6.50573791e-25 ... -9.72401654e-23
 -4.31764911e-23  1.63173323e-23]",121.0,19.0,2,0.284,0.221,610,2.079541443814905
3851,"[ 1.68998921e-22  2.45443565e-22 -1.39475098e-23 ... -6.96592295e-23
  2.32832474e-22  1.05912933e-22]",143.0,107.0,1,0.739,0.697,610,8.169387126727482
3852,"[ 1.09826169e-22 -6.25602825e-23 -3.21130487e-23 ... -1.54502344e-23
 -2.85050756e-23  8.96269264e-23]",130.0,69.0,0,0.213,0.688,610,5.877677008516783
3853,"[ 7.12024815e-23 -7.44095724e-23  1.79883630e-22 ...  7.67125005e-23
  1.51714471e-22 -5.45361834e-23]",18.0,10.0,1,0.556,0.213,610,0.8332265173322122
3854,"[-9.63537992e-23  4.25621824e-23  1.88262888e-22 ...  4.72175995e-23
  6.72427882e-23  3.27525771e-23]",144.0,36.0,2,0.664,0.585,610,3.858788590099876
3855,"[ 1.89304661e-23  3.91072011e-23  4.19794066e-23 ... -1.69471156e-23
  3.13385156e-23  3.30140928e-23]",141.0,141.0,0,0.474,0.667,610,8.728183750465563
3856,"[-2.93633390e-23  8.83541425e-23 -2.16098622e-22 ...  2.37923973e-22
  1.50093552e-22 -6.83353280e-23]",43.0,8.0,1,0.264,0.451,610,0.9167769812379286
3857,"[-5.59897393e-23 -6.46462022e-23 -2.20896261e-22 ...  6.22785418e-23
  2.07689387e-22  9.27263495e-23]",61.0,14.0,0,0.288,0.419,610,1.495226526004944
3858,"[ 7.02992646e-23 -1.08919236e-23 -2.06482383e-22 ...  2.29264733e-23
 -8.85694872e-23  2.04986197e-23]",136.0,67.0,2,0.586,0.378,610,6.213769625615987
3859,"[-7.79022458e-23  1.62414530e-22 -1.24865214e-22 ... -3.22619028e-22
 -2.39076564e-23  7.29208307e-23]",124.0,75.0,2,0.599,0.526,610,6.617570222706996
3860,"[ 3.17725134e-23  1.82081055e-23  1.86112238e-22 ...  1.03996461e-22
 -7.53419442e-23 -1.76273603e-23]",139.0,34.0,1,0.087,0.684,610,4.022034195529416
3861,"[-1.96881687e-22  3.35524586e-24  2.12020215e-22 ...  1.30767635e-22
 -8.42235609e-23  8.63646317e-23]",128.0,21.0,0,0.533,0.67,610,2.4047536192185377
3862,"[-1.60678645e-22  2.54965199e-22 -7.58194037e-23 ... -1.99490320e-23
  2.76827010e-22 -4.59910247e-23]",63.0,30.0,1,0.408,0.697,610,2.8333501668803143
3863,"[ 5.05536348e-23  4.91444806e-23  2.60449443e-22 ...  1.77495736e-22
 -1.18318835e-22  1.41118567e-22]",134.0,31.0,0,0.385,0.528,610,2.9526224281601903
3864,"[-8.07235502e-23 -1.30903542e-22  2.61522975e-22 ...  4.52645138e-23
  3.84869683e-23  1.10930283e-22]",99.0,50.0,1,0.406,0.225,610,4.35647964023492
3865,"[ 6.57191541e-23  1.25911680e-22  4.54776872e-23 ... -1.37233987e-22
  4.44567926e-23 -2.27429093e-22]",17.0,10.0,2,0.754,0.139,610,0.7820547692794811
3866,"[ 2.14909192e-22 -2.76892084e-22 -1.11632362e-22 ... -1.46822190e-23
  3.84268861e-23 -2.11329995e-22]",135.0,38.0,0,0.24,0.247,610,4.186004185408542
3867,"[ 9.89468822e-23 -1.49806100e-22 -1.00485184e-22 ... -9.80697050e-23
  8.83465326e-24 -8.31088001e-23]",127.0,126.0,0,0.167,0.684,610,8.332649164721936
3868,"[-9.34699831e-23 -8.22308849e-24  8.56879929e-23 ... -1.32483145e-22
  3.57606849e-23  6.18451485e-23]",91.0,78.0,2,0.75,0.23,610,5.3179766333576
3869,"[ 1.08342940e-22 -2.59260396e-22 -5.88135860e-23 ...  1.49289376e-22
 -2.10700483e-22  1.96935539e-22]",61.0,58.0,1,0.119,0.131,610,4.366606241911538
3870,"[-2.86215904e-23  2.09666586e-22 -7.48984943e-23 ... -3.78614279e-23
 -1.46961082e-22  9.11030090e-23]",89.0,49.0,1,0.521,0.567,610,3.834065071635867
3871,"[-9.70757018e-23  1.33209314e-22 -1.42184577e-22 ... -1.37332875e-23
  7.03368996e-23  3.96833196e-23]",124.0,109.0,2,0.443,0.79,610,7.944162206034574
3872,"[ 2.84057904e-22  4.28917730e-24 -1.02242734e-22 ...  9.47568146e-23
  5.29988946e-23  6.14157333e-23]",109.0,61.0,2,0.161,0.664,610,5.534009445770666
3873,"[-5.89029048e-23  8.63718932e-23  4.78905392e-23 ...  3.26067649e-23
 -1.87099918e-22 -7.92484392e-23]",86.0,81.0,0,0.181,0.131,610,5.914348141113715
3874,"[ 1.26930523e-22  6.66499478e-23  1.04839244e-23 ... -1.44955290e-22
  1.90429414e-22 -8.11596125e-23]",134.0,125.0,1,0.78,0.068,610,8.888190700395539
3875,"[-1.28779126e-22 -5.19048500e-23  6.22764819e-23 ... -5.79612714e-23
  1.29818275e-23 -7.75700955e-23]",130.0,54.0,1,0.399,0.286,610,4.509499570099465
3876,"[ 1.72831872e-22 -1.35204257e-22  5.00169310e-23 ... -2.49499156e-23
  1.89234018e-22 -1.20347667e-22]",58.0,16.0,1,0.482,0.266,610,1.8130102227506715
3877,"[-1.35942582e-23 -2.09574786e-22 -4.85766086e-24 ... -3.27376079e-22
 -3.16539605e-23 -5.76375682e-23]",51.0,15.0,0,0.246,0.322,610,1.3598913151698615
3878,"[ 9.84043842e-23  1.34602018e-22 -5.79382906e-24 ... -2.58884091e-22
  6.91915854e-23 -1.78380260e-22]",114.0,10.0,2,0.483,0.45,610,1.1515883413033754
3879,"[-4.73924419e-23  1.56520551e-24  1.21075937e-22 ... -6.75996328e-23
  1.14348400e-23 -6.70989590e-23]",113.0,32.0,1,0.772,0.261,610,3.0369633303595984
3880,"[-3.06545002e-24  1.77085694e-22 -2.42750010e-22 ...  3.94979834e-23
 -2.37644569e-22 -2.45395071e-23]",68.0,38.0,2,0.753,0.692,610,2.8715239707271794
3881,"[ 1.48483181e-22 -3.96952887e-23 -2.80417684e-23 ... -1.16307722e-22
 -1.94103886e-22 -1.17610655e-22]",108.0,92.0,0,0.149,0.552,610,6.900715246851903
3882,"[ 6.76281689e-23 -2.32647790e-23 -3.81294198e-23 ...  1.07771808e-22
  5.40096809e-23  2.02748266e-22]",55.0,44.811,0,0.017,0.448,610,3.4019512408556634
3883,"[-1.81895647e-22 -1.70982374e-23  1.61349833e-22 ... -1.88807117e-22
  5.19349849e-23 -1.38034599e-22]",98.0,32.0,0,0.078,0.199,610,3.3903723522191007
3884,"[-1.60895677e-23  5.58061096e-24 -1.33581066e-22 ... -1.68105659e-23
  2.10968514e-22 -2.15175715e-22]",67.0,35.0,2,0.545,0.153,610,2.7951349612782206
3885,"[ 1.52611840e-22  2.03218211e-24 -1.93247546e-22 ...  1.21614852e-22
 -2.17311323e-22 -1.08539158e-22]",104.0,47.0,2,0.288,0.233,610,4.317398518231807
3886,"[ 1.62600983e-22 -6.25529127e-23  1.80391284e-22 ...  1.23441252e-22
 -1.34530117e-22 -6.34622100e-23]",138.0,34.0,1,0.791,0.161,610,3.7493495787063678
3887,"[-2.44833916e-23 -1.75691678e-22 -2.28146646e-22 ... -2.02135033e-22
  1.85726288e-23 -1.14737059e-22]",89.0,34.0,1,0.358,0.019,610,3.3011934471601947
3888,"[ 3.53146079e-22  3.12354263e-23  1.27615388e-22 ... -1.59970838e-22
 -2.36378301e-24 -9.29804013e-24]",134.0,119.0,2,0.531,0.206,610,8.590235618251365
3889,"[-1.01032457e-22 -3.58916179e-23  1.52949563e-22 ... -2.63605430e-22
  1.95619070e-22  1.00285617e-22]",125.0,115.0,2,0.656,0.343,610,7.481468761695098
3890,"[ 1.10351184e-22 -1.14256200e-22 -1.03133406e-22 ...  3.65315258e-23
 -5.67718800e-23  7.61246738e-23]",117.0,104.0,0,0.529,0.314,610,7.009032230551279
3891,"[-3.57239199e-23  1.83998675e-22 -3.70030871e-23 ...  2.10151720e-23
  2.44687308e-22 -3.24490404e-22]",142.0,58.0,2,0.705,0.466,610,5.704969115308196
3892,"[ 2.51003504e-22  1.04639172e-22 -1.31909268e-22 ... -5.58089738e-23
  1.18526337e-22  1.90990109e-23]",81.0,48.0,0,0.717,0.683,610,3.845218821938898
3893,"[ 1.88972835e-22 -6.11593695e-23  1.59651662e-23 ...  1.91553743e-22
 -2.98710488e-23  2.65793016e-23]",78.0,34.0,0,0.587,0.327,610,3.173969304683429
3894,"[-3.47737450e-22  1.09628252e-22 -1.81943795e-22 ...  4.95829826e-23
 -1.73430049e-23  1.12945342e-22]",114.0,38.0,0,0.378,0.438,610,4.051134713976682
3895,"[ 2.56671645e-23  7.65208288e-23 -7.64334848e-23 ...  1.61826070e-22
  2.11454115e-22 -8.33862076e-23]",121.0,42.0,0,0.252,0.63,610,3.8780112589225015
3896,"[ 8.00823584e-24 -2.40615628e-22  2.95732006e-23 ... -6.90652770e-23
  6.65322047e-23 -1.28171673e-22]",118.0,51.0,1,0.091,0.559,610,4.8918462820385855
3897,"[ 2.38915241e-22  5.24833693e-23  1.21301493e-22 ... -2.19109976e-22
  2.78354577e-22 -4.09865131e-23]",116.0,21.0,0,0.493,0.687,610,2.119812073735018
3898,"[-3.69414885e-23  4.25961589e-23 -3.84576202e-23 ...  6.70473990e-23
  7.94333662e-23  9.39816007e-23]",122.0,13.0,2,0.753,0.309,610,1.5866029727581747
3899,"[ 5.53714370e-24  2.02233415e-22 -1.94263842e-23 ... -1.75025678e-22
  8.82678874e-23 -9.89642905e-23]",73.0,52.0,1,0.598,0.561,610,4.061835868780238
3900,"[-2.72376570e-22  1.63919855e-22 -1.31056373e-23 ... -1.01239890e-22
 -1.36798820e-22 -9.10561541e-23]",99.0,23.0,2,0.199,0.248,610,2.260107459202991
3901,"[-1.01457433e-22  1.01328293e-22 -8.69641831e-23 ... -5.77809949e-23
  2.59494005e-23 -2.27550235e-22]",59.0,52.0,1,0.113,0.751,610,3.9434212734158116
3902,"[-4.70683963e-23  1.01151377e-22  7.36591821e-23 ... -1.79204576e-22
  4.65144955e-23 -5.27839894e-23]",51.0,4.0,2,0.452,0.77,610,0.3990634027850849
3903,"[-3.15090057e-23 -4.25753576e-23  1.30349495e-22 ... -1.74764068e-22
  4.77928045e-23 -1.73669632e-22]",146.0,94.0,1,0.018,0.555,610,7.940565438752447
3904,"[-4.33440043e-23 -5.35660066e-23 -9.19500151e-23 ...  9.97457512e-23
 -1.58399041e-22  2.77987050e-22]",104.0,22.0,1,0.361,0.524,610,2.375022797895712
3905,"[ 9.37069566e-23 -6.34357597e-23 -2.45796992e-22 ... -6.83228938e-23
 -2.64264329e-22 -2.37782968e-23]",120.0,66.0,2,0.392,0.686,610,5.461087714671219
3906,"[ 6.40061680e-23  2.50387394e-22  1.62362525e-22 ... -1.75474772e-22
 -1.32681234e-22  4.03771719e-23]",147.0,117.0,1,0.496,0.37,610,9.435445724253173
3907,"[-3.76623940e-22 -2.49673652e-22 -1.39059505e-22 ...  6.48728894e-23
  1.57023846e-22 -4.26103320e-23]",72.0,5.0,1,0.001,0.739,610,0.5783761330071355
3908,"[-1.25876350e-22  1.23400911e-22  2.24140569e-22 ...  8.78598373e-23
 -2.78972947e-23  1.00644725e-22]",141.0,23.0,2,0.102,0.242,610,2.735330792844571
3909,"[-6.52208206e-24  3.00675092e-23 -2.42782197e-23 ...  6.12356667e-23
  7.35144438e-23  8.32116723e-23]",121.0,64.0,2,0.243,0.539,610,5.762683096248521
3910,"[9.32669503e-23 9.28096570e-23 1.26468378e-22 ... 7.09463034e-23
 2.77676781e-22 1.35595581e-22]",92.0,43.0,0,0.395,0.544,610,4.207839377394608
3911,"[ 2.32068660e-22 -1.58982224e-22 -1.00117492e-22 ... -5.49999966e-23
 -4.82987205e-23  9.24972683e-23]",43.0,29.0,1,0.145,0.421,610,2.6857445200197687
3912,"[ 7.60670145e-23 -2.07306115e-22  9.45454650e-23 ...  1.26972608e-22
  1.46994820e-22  1.12391292e-22]",129.0,106.0,1,0.564,0.776,610,8.430836572195433
3913,"[ 5.26040913e-24 -4.94392017e-23 -6.00806599e-23 ...  1.72253069e-22
  5.84936971e-23  2.01967204e-23]",87.0,16.0,0,0.554,0.358,610,1.795758769610756
3914,"[-5.83557454e-23  7.37345138e-23  5.33847795e-23 ... -1.92956267e-22
 -5.44274071e-23  9.56008866e-23]",112.0,66.0,0,0.085,0.016,610,5.906147660647045
3915,"[ 2.69695402e-22  1.15203428e-22 -8.78905285e-25 ...  8.88879719e-23
 -2.64398626e-23  1.62605960e-22]",120.0,63.0,2,0.174,0.187,610,5.0503240037042625
3916,"[ 9.15579447e-23 -1.19538570e-23 -6.12039486e-23 ... -7.70188294e-23
 -1.63064650e-22 -1.84957654e-22]",38.0,2.0,0,0.8,0.567,610,0.23980097036332912
3917,"[ 1.01034199e-22 -4.51616340e-23 -2.63641982e-22 ...  1.15984080e-23
  1.27996742e-22 -1.39821404e-22]",129.0,62.0,0,0.649,0.178,610,5.607179798367994
3918,"[-2.64643751e-22  1.43143196e-22 -2.87143002e-23 ...  4.72395084e-23
 -2.20614973e-23 -9.41412152e-23]",106.0,27.0,0,0.533,0.148,610,3.0879195515213995
3919,"[-3.44994480e-23 -1.75372595e-22  3.21392368e-23 ... -4.22260927e-22
 -7.90157688e-23 -1.10682138e-22]",143.0,74.0,2,0.229,0.628,610,5.817374780008007
3920,"[ 1.12043899e-22 -2.12052527e-22 -2.55010818e-23 ...  7.68125775e-23
 -4.28868012e-24 -7.68266966e-23]",116.0,91.0,0,0.683,0.753,610,6.756597294530002
3921,"[ 3.50632681e-22 -1.70207803e-22  9.69586406e-23 ... -1.01540249e-22
  4.54720974e-23  2.12177773e-23]",139.0,68.0,2,0.697,0.715,610,6.258615502546533
3922,"[ 1.40926693e-22  1.17678623e-23 -8.96547454e-23 ...  1.69166712e-22
 -6.11147771e-23 -1.12050285e-22]",23.0,19.0,1,0.394,0.194,610,1.3661307417905437
3923,"[-9.01028244e-23  7.62906618e-23  4.44919125e-22 ...  1.21865721e-22
 -5.99754678e-23 -7.37902989e-24]",103.0,97.0,2,0.55,0.088,610,7.458837069316241
3924,"[ 2.92381782e-22  1.69800952e-23 -2.38411121e-23 ... -3.50166523e-23
 -3.10858293e-22 -1.67584703e-22]",118.0,115.0,0,0.358,0.015,610,8.738410570334937
3925,"[-2.02868138e-22  1.15300676e-22  1.04273384e-22 ... -3.48544715e-22
  1.13637171e-24 -5.17915005e-22]",114.0,24.0,0,0.646,0.318,610,2.599879557258243
3926,"[ 1.62384242e-22  4.06039604e-24  6.21582762e-23 ... -1.38940137e-23
  1.48728583e-22 -4.22080539e-23]",125.0,21.0,0,0.145,0.111,610,2.2315375523395407
3927,"[ 4.15723262e-23 -3.78626692e-23 -2.63862767e-22 ...  3.54526985e-22
 -9.95975092e-23  2.52733337e-23]",141.0,126.0,1,0.774,0.557,610,9.738979390038077
3928,"[ 4.38882937e-23  3.65101236e-22 -6.64071505e-23 ... -1.07302328e-22
  4.26955977e-23 -1.88709972e-22]",117.0,65.0,1,0.47,0.317,610,5.328150803837174
3929,"[-7.40610105e-23  1.71399185e-22  2.11176502e-22 ... -2.79731130e-22
 -4.31831003e-23  2.67020171e-23]",104.0,99.0,1,0.617,0.66,610,6.538075538590914
3930,"[ 2.39214527e-22  2.53179443e-22 -2.62639438e-23 ... -1.46957507e-22
  1.61394730e-22 -5.40815108e-25]",93.0,5.0,2,0.677,0.666,610,0.5845796925827669
3931,"[ 1.39318092e-22  1.92711397e-22  2.15204079e-22 ...  2.93991886e-22
 -1.82659296e-22 -7.99036321e-23]",116.0,27.0,1,0.483,0.308,610,3.067177960008697
3932,"[ 3.41984069e-24 -1.37995918e-22  1.04122764e-22 ...  1.96318684e-23
  7.95867549e-23 -2.50146772e-22]",75.0,4.0,0,0.523,0.483,610,0.5028902299525077
3933,"[ 3.62556501e-23 -2.01639915e-22 -1.27058895e-22 ...  2.44655438e-22
  3.27460290e-22  2.26207567e-22]",91.0,5.0,0,0.225,0.159,610,0.6117104245682426
3934,"[-3.93123398e-24 -1.82811472e-22 -2.16759178e-24 ...  9.72100210e-23
 -3.00889671e-22  1.81244205e-22]",117.0,63.0,2,0.707,0.029,610,5.876299036318537
3935,"[-2.08206150e-22  9.90022759e-23  1.26656849e-22 ...  2.44605151e-23
  1.55172161e-22 -1.18920059e-23]",84.0,12.0,2,0.318,0.755,610,1.379324969774244
3936,"[ 3.36162274e-22  1.04089809e-22 -1.18092607e-22 ...  9.86702896e-23
  2.65452304e-23 -2.42709252e-22]",150.0,97.0,1,0.034,0.411,610,7.7560027248659855
3937,"[ 1.67165227e-22 -3.76963117e-23 -6.43472812e-23 ... -5.00672270e-23
  4.03051387e-23 -8.18441157e-23]",138.0,134.0,0,0.178,0.065,610,10.251415751846306
3938,"[ 2.03096495e-22 -1.30841563e-22 -2.78346197e-24 ...  1.27822809e-22
 -2.08595157e-24  2.52888310e-22]",78.0,76.0,0,0.043,0.391,610,5.4589747125245225
3939,"[ 6.72550533e-23 -1.81680209e-22 -7.79960223e-23 ... -1.21094963e-22
  1.70774452e-22 -2.69114617e-22]",119.0,111.0,2,0.538,0.494,610,7.9558502130373965
3940,"[-1.43477608e-22  1.44979804e-22 -8.25243840e-23 ...  9.84372081e-23
  1.34726178e-22  3.35431676e-23]",76.0,47.0,1,0.005,0.095,610,3.508390939739124
3941,"[-1.65972444e-22 -9.50876915e-23  3.06742673e-23 ...  1.00654615e-22
  1.54720779e-22 -3.81674397e-23]",142.0,3.0,2,0.079,0.307,610,0.43182333218925
3942,"[ 1.97059462e-23 -3.36945332e-23  6.57891994e-23 ...  1.40697831e-22
 -9.98788134e-24  4.23965887e-23]",67.0,32.0,0,0.766,0.151,610,2.748758996979861
3943,"[ 1.67247382e-22 -2.08336982e-23  1.64791880e-23 ...  3.76222535e-23
  1.12620176e-22  2.35605676e-23]",80.0,45.0,1,0.142,0.337,610,3.953540483861864
3944,"[ 2.83115475e-23  6.92221703e-23 -1.50107346e-22 ...  1.00455991e-22
 -1.79038939e-22 -1.27587876e-22]",51.0,12.0,2,0.144,0.681,610,1.3114440108097198
3945,"[ 2.25005124e-22 -3.57049876e-22  1.52297654e-22 ... -4.67199100e-23
  5.59255734e-22 -2.28174217e-22]",55.0,33.604,1,0.586,0.671,610,2.7762605728817404
3946,"[ 1.31944315e-22 -1.03910914e-23 -2.30635503e-22 ... -1.33184788e-22
  1.20279263e-23  5.93598767e-23]",137.0,9.0,2,0.042,0.613,610,0.9459077641325221
3947,"[ 1.51344061e-22 -1.36111789e-22  2.75597474e-22 ... -3.20568844e-25
 -1.29492010e-22 -6.42591169e-23]",137.0,62.0,2,0.663,0.043,610,6.12352462986033
3948,"[ 1.92886596e-22 -1.83578401e-22 -1.65369272e-22 ... -3.55341544e-22
 -4.63340519e-23  1.48162397e-22]",133.0,69.0,0,0.638,0.452,610,6.085097888118666
3949,"[ 6.56684433e-24 -2.87892653e-22  1.71188274e-22 ...  1.14238980e-22
  1.19386452e-22  9.91571139e-23]",22.0,12.0,2,0.53,0.563,610,0.8737719522753439
