,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
4753,"[-6.24939842e-23 -8.37449379e-23  1.76286037e-22 ...  4.40849533e-23
  3.89343127e-23 -6.75284371e-23]",140.0,80.0,0,0.504,0.48,810,5.631259464700219
4754,"[ 8.78992793e-23 -3.70017455e-22 -1.65512749e-22 ... -2.43551320e-22
 -9.33364840e-24  1.55856302e-22]",42.0,32.0,2,0.296,0.731,810,1.8996554172427755
4755,"[-8.34463027e-23 -2.68124538e-22  5.29336852e-23 ... -1.98146053e-22
  1.14644549e-22 -8.86322986e-23]",121.0,50.0,0,0.679,0.625,810,3.5692091828200594
4756,"[-9.84807115e-23 -1.20598448e-23  3.54357762e-22 ...  1.28979869e-22
  1.01232063e-22 -2.06902727e-22]",122.0,101.0,0,0.516,0.574,810,5.890602503340996
4757,"[-1.11894413e-22 -2.72909274e-23 -1.85995722e-22 ... -2.53462120e-22
 -1.04491579e-22  5.61288079e-23]",141.0,131.0,0,0.501,0.031,810,6.57002129379625
4758,"[-1.67018143e-23  1.68029938e-22  7.67021277e-23 ... -1.13751480e-22
  5.47794917e-24  6.10399200e-23]",131.0,117.0,0,0.467,0.413,810,5.195584657273986
4759,"[-1.87981900e-22 -2.84300793e-23  2.59291719e-22 ... -2.22347314e-23
  2.63170254e-23 -1.63101916e-22]",87.0,66.0,0,0.221,0.644,810,4.128123927904863
4760,"[ 9.56809991e-24  3.73834693e-23 -9.11639639e-24 ...  2.43744286e-22
 -4.28509681e-23 -1.33481100e-22]",140.0,20.0,2,0.589,0.539,810,1.7914326102463343
4761,"[-3.19598232e-22 -1.98157428e-22 -1.33256515e-22 ...  1.74533081e-22
 -4.64401896e-23  2.03945003e-22]",132.0,88.0,2,0.455,0.669,810,5.586535838024607
4762,"[ 5.83802021e-23  4.89762784e-23 -1.88349921e-22 ...  8.14731731e-23
 -3.05070063e-23  2.05381485e-22]",127.0,4.0,1,0.096,0.199,810,0.4376614827135751
4763,"[-1.56099592e-22  3.64542040e-23 -1.43875624e-22 ... -1.02400211e-23
  1.42252444e-23  2.38768204e-22]",107.0,62.0,1,0.596,0.643,810,3.790495414768514
4764,"[ 1.34929289e-23  5.20676451e-23 -1.01121899e-22 ... -3.73458040e-23
 -1.53043994e-23 -7.91654111e-23]",40.0,34.0,2,0.038,0.082,810,1.8587739401863992
4765,"[ 3.02739004e-23 -2.44143975e-22  2.10763409e-22 ...  2.90172520e-22
 -1.07674879e-22 -1.81408844e-23]",81.0,35.0,1,0.731,0.148,810,2.378981499073955
4766,"[ 1.14449377e-22  1.42863763e-22  2.99673425e-23 ... -1.10442651e-22
  6.58150604e-23 -1.61165028e-22]",145.0,39.0,2,0.324,0.726,810,2.726396317143916
4767,"[ 1.86457342e-23 -5.26888785e-23  8.96612791e-23 ... -2.19356279e-23
  1.53964403e-22 -1.11916895e-22]",91.0,84.0,1,0.454,0.507,810,4.5005310946409125
4768,"[-2.97100556e-23 -1.50518929e-22 -1.96124877e-22 ... -1.65590784e-22
 -9.09394774e-24 -2.32780778e-22]",79.0,44.558,2,0.32,0.39,810,3.182057936511692
4769,"[ 1.26029915e-22 -3.14054828e-22 -3.29632199e-23 ... -1.55310055e-22
  2.10609669e-24 -6.33530747e-23]",135.0,50.0,2,0.542,0.323,810,3.724859084408287
4770,"[ 1.13865934e-22 -2.55858021e-22  2.85024996e-22 ...  2.12301117e-22
  1.04847903e-23 -2.93959852e-24]",126.0,66.0,0,0.726,0.623,810,4.37330384564098
4771,"[ 6.17677116e-23  2.45858997e-22  8.70629262e-23 ... -8.92717353e-23
  2.56197825e-23  2.64163175e-22]",131.0,72.0,0,0.61,0.709,810,4.466922212854356
4772,"[ 1.60156943e-22 -1.34421467e-22  6.89989218e-23 ... -1.50871910e-22
  7.78907594e-23 -7.42099075e-23]",134.0,34.0,0,0.402,0.121,810,2.7193434195128914
4773,"[-1.98427452e-22 -2.33848032e-22 -1.27036218e-22 ... -1.49071913e-23
  1.28926418e-22  7.63607198e-23]",132.0,23.0,2,0.244,0.588,810,2.0932978084514517
4774,"[-1.98889884e-22  2.40253864e-22 -7.84600918e-23 ...  1.19354714e-22
 -1.48248768e-22 -1.27422428e-22]",120.0,9.0,1,0.247,0.489,810,0.8387570469259977
4775,"[-1.33705807e-22 -6.40989685e-23 -1.15172676e-22 ... -4.05107215e-23
  5.51545582e-23  1.10630535e-22]",126.0,61.0,1,0.26,0.76,810,3.9130690981370244
4776,"[ 2.06141726e-22 -1.61197477e-22  3.21481490e-23 ... -1.79706400e-23
  7.13028673e-23  6.59184863e-23]",147.0,119.0,1,0.056,0.384,810,6.26766826550744
4777,"[-1.40199544e-22 -1.40055336e-22 -3.91790982e-22 ...  5.75697972e-23
  1.66977225e-22 -2.83576923e-22]",41.0,29.0,2,0.116,0.001,810,1.6959237136406706
4778,"[-3.51358025e-23  2.60324122e-22  2.48810824e-22 ...  2.81532393e-22
  4.83703621e-23  6.25091321e-23]",111.0,83.0,2,0.557,0.278,810,4.946676758089094
4779,"[ 9.51568082e-23 -9.71377826e-23 -2.36112337e-22 ...  8.73492198e-23
  4.97513001e-23  1.15842193e-22]",49.0,10.0,2,0.398,0.036,810,0.7331763712046035
4780,"[ 3.55261226e-23 -1.29348601e-22 -4.13831481e-24 ...  2.19739265e-23
 -3.20444908e-24 -3.84192547e-22]",55.0,44.811,0,0.318,0.7,810,2.6476846920913673
4781,"[-1.64805302e-23  1.88261231e-22 -1.01151224e-22 ... -9.24458347e-23
  1.41520989e-22 -2.51560768e-22]",142.0,5.0,1,0.095,0.053,810,0.5312198488159211
4782,"[-1.10442146e-22  2.37047521e-23 -1.22366112e-22 ... -9.39696120e-23
  4.31119986e-23 -1.78265957e-22]",46.0,2.0,2,0.301,0.69,810,0.17466894304161448
4783,"[-1.05004612e-22 -2.00968181e-22  7.16479620e-23 ...  1.16490617e-22
 -4.15574187e-23  5.11897001e-23]",67.0,37.0,0,0.467,0.755,810,2.297875712784097
4784,"[-1.34843853e-23  5.47280718e-23 -2.38700097e-22 ... -1.94740410e-22
  1.31804633e-23  4.51413355e-23]",145.0,99.0,1,0.478,0.454,810,5.826532613364445
4785,"[-1.42567243e-23 -3.96900298e-23  1.40246859e-22 ...  1.76576713e-23
 -9.33652216e-23  2.64818521e-23]",91.0,13.0,1,0.197,0.217,810,1.1301662076544252
4786,"[ 1.86501554e-22  9.91468472e-23  1.36870290e-22 ... -1.37311657e-22
 -9.20969882e-23  1.85765269e-22]",124.0,35.0,2,0.593,0.719,810,2.6052371726810786
4787,"[ 1.22381948e-23 -1.44667914e-22 -8.40772846e-23 ... -2.48653289e-23
 -7.80817865e-24 -8.03569480e-24]",141.0,1.0,1,0.741,0.237,810,0.10831929042708846
4788,"[-1.38305196e-23  1.93445259e-22 -1.81332942e-22 ... -7.07458996e-23
  2.77100624e-23  3.16175232e-23]",113.0,27.0,1,0.533,0.01,810,2.3919229287514727
4789,"[-1.96338021e-22  1.19792679e-22 -2.00395578e-22 ...  8.71905623e-23
  8.36776446e-23 -2.91884332e-23]",141.0,32.0,0,0.766,0.531,810,2.645510587863512
4790,"[ 7.90667003e-23 -8.91957434e-23 -4.06067174e-23 ...  9.92320448e-23
  3.61500451e-23 -3.62859234e-23]",144.0,102.0,0,0.574,0.498,810,5.998206882791364
4791,"[ 1.99964476e-22 -2.45414926e-22 -1.14472269e-22 ...  1.26224640e-22
  1.35315594e-22  5.15728209e-24]",65.0,25.0,1,0.39,0.275,810,2.043902022884131
4792,"[ 3.61199272e-23 -3.89344478e-23  4.95105344e-23 ... -5.24825849e-24
  2.37476422e-22 -9.46144636e-23]",94.0,62.0,2,0.452,0.451,810,4.009747465496933
4793,"[-3.24651182e-23  1.18117774e-22  1.50141775e-22 ...  7.29727012e-23
 -3.77272888e-23  4.96478300e-23]",4.0,2.0,1,0.62,0.231,810,0.08055585203606302
4794,"[-2.07322900e-22  3.58615147e-23 -1.78554481e-22 ... -1.70868896e-23
  1.55391056e-22 -1.58197514e-23]",97.0,27.274,1,0.23,0.497,810,1.9261413360125295
4795,"[-3.05121294e-23 -2.73038691e-23 -1.52945714e-23 ...  1.06080478e-22
 -4.24128828e-22  1.60770226e-22]",96.0,20.0,0,0.765,0.149,810,1.7414106806202925
4796,"[-7.60016310e-23  1.58727176e-22  1.92149181e-22 ...  1.07186360e-22
 -1.86327488e-22 -4.81300385e-23]",131.0,112.0,0,0.431,0.049,810,7.147282238396322
4797,"[-1.63351992e-23  4.34309709e-23  3.80747244e-23 ... -7.70503353e-23
 -1.36857899e-22 -4.84367891e-23]",45.0,44.0,1,0.746,0.568,810,2.308806457526314
4798,"[-9.39249851e-23 -7.24924356e-23  2.42406592e-25 ... -5.34009528e-23
 -7.20187557e-24  7.77810714e-23]",143.0,119.0,1,0.351,0.58,810,6.867667843917196
4799,"[-4.30855957e-23  2.57768801e-22 -9.59978319e-23 ...  6.97140387e-23
 -1.66884787e-22 -5.24459969e-23]",49.0,47.0,2,0.326,0.371,810,2.564169047680142
4800,"[ 8.44876987e-24  1.33947825e-22 -1.58066015e-22 ...  8.16267465e-24
 -2.25248752e-23  3.44215106e-22]",86.0,31.0,1,0.67,0.334,810,2.04802560582285
4801,"[ 4.50937517e-23  2.44184620e-22  4.77685431e-23 ... -2.67933290e-23
  5.96412702e-23 -2.01662382e-22]",93.0,58.0,0,0.555,0.031,810,4.322592223736161
4802,"[ 2.62977763e-23  3.99327135e-23  3.54532145e-23 ... -1.46164906e-23
 -8.19337303e-23  6.64702072e-23]",40.0,17.0,1,0.129,0.602,810,1.19594237911443
4803,"[-1.34950085e-22  1.02880435e-22  1.26031495e-22 ...  7.34229802e-23
  2.19412715e-22  2.61221017e-23]",94.0,53.0,1,0.723,0.477,810,3.307423823627217
4804,"[ 3.24580783e-22 -6.00413464e-23  2.18985301e-22 ... -5.96089016e-23
 -6.29340232e-23 -1.05248453e-22]",95.0,68.0,1,0.79,0.043,810,3.980216756208777
4805,"[ 1.25358240e-22 -1.83746465e-22  1.44683730e-22 ...  1.52352082e-22
 -1.92702940e-22 -2.75736104e-23]",148.0,25.0,0,0.381,0.78,810,2.0885744361055263
4806,"[ 1.63750721e-22 -1.16893238e-22 -1.35991518e-22 ... -2.13593043e-23
  2.72437127e-22  2.46531631e-23]",142.0,36.0,2,0.601,0.666,810,2.5324711749917004
4807,"[ 1.15431634e-22 -2.48430172e-23  3.48027683e-22 ...  1.97928839e-23
 -6.56006162e-23  6.49063720e-23]",73.0,63.0,0,0.215,0.557,810,3.519154424219202
4808,"[ 9.85067483e-23 -1.81029610e-22  1.55543625e-22 ...  1.93629704e-22
 -4.35211917e-23  1.72662426e-22]",150.0,82.0,1,0.753,0.372,810,5.290450966696865
4809,"[-1.49512361e-23 -2.29809351e-22  2.47632917e-22 ...  1.97245418e-22
 -2.38093160e-22  2.99705805e-23]",150.0,58.0,2,0.739,0.398,810,4.083386258511373
4810,"[-3.00403836e-23 -9.02716569e-23  5.95787246e-23 ... -1.18166477e-22
  1.96149382e-23 -2.79091838e-23]",82.0,40.0,2,0.297,0.126,810,2.5704314250424565
4811,"[ 3.59439110e-23  6.25678422e-24  3.04553610e-23 ... -1.18424548e-22
 -1.50863412e-23 -3.97178102e-23]",112.0,44.0,2,0.595,0.325,810,2.9079336345069504
4812,"[ 5.48327604e-23  5.79275543e-25 -1.45248500e-22 ... -2.16025689e-23
 -1.14819420e-22 -8.96388922e-23]",109.0,41.0,1,0.792,0.339,810,2.7294416191040622
4813,"[-2.97848058e-22 -5.90092862e-24  1.21242430e-23 ... -1.67879589e-22
  9.74943252e-23  4.65330661e-23]",93.0,70.0,1,0.488,0.718,810,4.145276402789476
4814,"[-1.20702629e-22  2.45015447e-26  1.36240452e-22 ... -4.47793823e-23
  9.73019934e-23 -1.62289198e-22]",134.0,6.0,1,0.731,0.197,810,0.547234766578315
4815,"[-6.03687169e-23  6.58253297e-23  1.09240212e-25 ...  9.15060858e-23
 -1.17953068e-22  4.93254124e-23]",98.0,36.0,1,0.156,0.37,810,2.5021229565225602
4816,"[ 5.05311828e-24 -2.33448682e-22 -5.09417980e-23 ... -2.34413903e-23
  8.28645762e-23  2.47235629e-22]",61.0,40.0,2,0.321,0.377,810,2.8775713777025627
4817,"[-9.68760726e-23 -6.65310583e-23 -2.03014764e-23 ...  1.42531475e-22
  2.72845176e-23  1.94853695e-23]",74.0,7.0,2,0.196,0.174,810,0.6774818746835516
4818,"[-2.42670687e-22  3.58521401e-23  1.27091552e-23 ... -1.07194562e-22
 -6.82358469e-23 -5.62777007e-23]",39.0,24.0,2,0.051,0.721,810,1.390068565726076
4819,"[-2.04109535e-23  1.09834777e-22  1.56355984e-22 ... -2.30009892e-23
 -1.27704315e-22  3.64505652e-23]",146.0,24.0,2,0.198,0.01,810,2.041520175845432
4820,"[ 1.49456619e-22  1.93338696e-22 -1.60858241e-22 ...  4.47737143e-23
 -1.04620556e-22 -1.25992490e-22]",114.0,4.0,1,0.007,0.607,810,0.3644951999707983
4821,"[-6.91832480e-23 -6.37994376e-23  1.85315888e-23 ...  3.59545594e-23
  4.72070005e-23 -2.77978109e-22]",123.0,89.727,2,0.209,0.111,810,5.95398018655992
4822,"[ 8.88308813e-23 -3.02771027e-22  7.68098602e-24 ...  1.30547042e-23
  1.63150682e-23 -1.11897557e-22]",39.0,16.0,2,0.225,0.688,810,1.1731427234213387
4823,"[-1.49037764e-22  3.39033232e-23 -1.05811488e-22 ...  8.82400634e-23
  1.50930948e-23  2.00273728e-22]",121.0,91.0,1,0.511,0.398,810,5.131831838608487
4824,"[-1.60366540e-22  8.27914047e-23 -1.40895874e-23 ...  1.15972091e-23
  8.38916707e-23 -2.51261110e-22]",63.0,25.0,2,0.324,0.424,810,1.8086466984629834
4825,"[ 1.80367604e-22  3.99492264e-23 -4.04443069e-23 ...  2.70048451e-25
 -8.10358260e-23 -2.82290742e-22]",79.0,5.052,2,0.0,0.121,810,0.488772044109796
4826,"[-2.24905641e-22  1.65607346e-23  1.50641163e-22 ...  8.41862048e-23
  1.37279440e-22  8.22181543e-23]",148.0,15.0,2,0.517,0.233,810,1.4467078469308052
4827,"[-3.09461139e-23 -1.26773293e-22  1.77277567e-22 ...  3.37482991e-22
 -1.34672734e-22 -9.64882577e-23]",79.0,72.922,0,0.472,0.658,810,3.955234883425645
4828,"[-1.27472727e-22 -2.35227096e-22 -2.81142830e-23 ... -1.50740580e-23
 -5.64542268e-23  3.04695628e-22]",58.0,35.0,2,0.214,0.442,810,2.2029726251843442
4829,"[ 3.33429152e-23  1.80265101e-22 -2.33195214e-23 ... -6.06147046e-23
 -5.39553267e-23 -1.19639040e-22]",100.0,76.0,2,0.566,0.495,810,4.520911804745626
4830,"[-1.72187355e-22 -1.80275114e-22 -2.13427103e-22 ...  9.54509278e-23
 -1.00091740e-22 -1.95296687e-22]",96.0,76.0,1,0.511,0.148,810,4.133260995388806
4831,"[ 6.08561069e-23  1.71667411e-22 -1.87302872e-23 ...  1.80278057e-22
 -5.76968091e-23  1.12940993e-22]",143.0,15.0,1,0.198,0.765,810,1.274153893518066
4832,"[ 1.80807539e-22  1.93422703e-22 -8.50498905e-23 ...  1.15399172e-23
  1.40049936e-22 -3.41917686e-23]",70.0,68.0,0,0.01,0.775,810,3.5028481427103024
4833,"[ 1.85797167e-22 -2.01795445e-22 -7.12384990e-23 ... -8.15678345e-23
 -1.60614176e-22  1.50208801e-24]",108.0,108.0,0,0.262,0.248,810,5.7399706051557935
4834,"[-7.02866402e-23  2.59514764e-22 -2.51737429e-22 ... -3.68392203e-23
 -1.99817189e-22  3.45455500e-23]",54.0,54.0,0,0.654,0.328,810,2.4505564842362957
4835,"[ 9.15483949e-23 -4.44656128e-23 -1.81162082e-22 ...  2.43785617e-23
 -2.59169760e-23  2.26445124e-23]",12.0,8.0,2,0.175,0.678,810,0.3734910674777363
4836,"[-6.59009776e-24  1.95525098e-22  1.22282611e-22 ...  1.03449266e-22
 -1.19493069e-23 -4.31901530e-23]",32.0,25.0,1,0.732,0.339,810,1.4821897085596394
4837,"[-5.46174830e-23 -7.17483375e-23  1.32864006e-22 ...  9.93399963e-23
 -1.79773020e-24  2.73702738e-22]",75.0,7.0,1,0.595,0.001,810,0.5339203956250347
4838,"[-2.99099275e-22  5.44918977e-23 -4.14230535e-23 ...  3.03291842e-23
  1.07972802e-22 -1.72869017e-22]",149.0,103.0,1,0.319,0.526,810,6.594805543361201
4839,"[-1.66725936e-24  4.98282139e-23 -1.29943687e-23 ...  6.59885732e-23
 -8.82824866e-23  7.08250712e-23]",149.0,30.0,1,0.281,0.015,810,2.2683983086568613
4840,"[ 1.59201849e-22 -2.52814297e-22  7.96370838e-23 ...  3.62316172e-23
 -4.06036917e-23  6.85163346e-23]",145.0,112.0,2,0.77,0.564,810,6.840151242882765
4841,"[-1.64752897e-22  1.81074799e-22 -1.16836629e-22 ... -7.99113070e-23
 -2.02434238e-22  6.49209685e-23]",80.0,70.0,0,0.299,0.087,810,3.6931810881196774
4842,"[ 1.05157452e-22  7.54891138e-23 -4.23016622e-24 ... -2.42149768e-23
  1.43782839e-23  3.69406998e-23]",147.0,114.0,0,0.675,0.51,810,6.878079226237281
4843,"[-3.14315131e-22 -1.69390003e-22 -1.35412553e-22 ... -1.36245347e-22
 -2.77366726e-23 -7.80901565e-24]",63.0,8.0,1,0.477,0.344,810,0.6245266050906968
4844,"[ 1.20930951e-22  1.62690139e-22 -3.57363514e-23 ...  1.78305056e-22
  3.78043764e-23  1.40980041e-24]",107.0,93.0,2,0.142,0.062,810,4.867418696969623
4845,"[ 1.11089546e-23 -1.01008978e-22  1.23980603e-22 ...  1.42967378e-22
  2.74446229e-22 -4.03956099e-22]",51.0,37.0,0,0.412,0.08,810,2.2935032210657935
4846,"[ 1.96969412e-22 -9.34771158e-23 -1.43963521e-22 ...  8.07890928e-23
 -1.42792247e-22 -2.19424887e-22]",59.0,14.0,2,0.235,0.493,810,1.1304429959401887
4847,"[ 7.40849667e-23  1.11886967e-22 -6.92486390e-23 ...  3.08763090e-22
 -2.02868796e-22  1.58136210e-22]",46.0,12.0,1,0.379,0.768,810,0.9109689217888892
4848,"[ 5.49296189e-23 -2.51101582e-23  1.02032727e-22 ...  1.02927144e-22
 -1.04689175e-22  1.37056196e-22]",144.0,91.0,2,0.36,0.488,810,5.6779989440304695
4849,"[ 1.43706376e-22 -2.31305864e-22  2.54510859e-22 ...  8.03121903e-23
  5.91405418e-23  1.82064633e-22]",42.0,24.0,0,0.4,0.633,810,1.581369651083855
4850,"[-7.37114749e-23  6.59697471e-23  1.91940224e-23 ...  1.46487824e-22
 -8.24830918e-23  2.51727444e-22]",94.0,44.0,0,0.017,0.662,810,3.131247564086798
4851,"[ 1.49859399e-23 -5.00212565e-23  1.65446181e-22 ... -2.85274173e-22
 -5.24913819e-23 -1.03682092e-22]",22.0,3.0,0,0.691,0.223,810,0.22577759204176492
4852,"[-9.91928823e-23  4.96400754e-23  1.63657063e-23 ... -2.08247827e-22
  1.39283002e-22  3.58251027e-23]",46.0,6.0,0,0.443,0.157,810,0.5379018420108777
4853,"[-2.46372651e-22  3.49069106e-23 -7.50392892e-23 ...  5.99044985e-23
  1.48346289e-22  1.59561332e-22]",76.0,76.0,2,0.29,0.512,810,3.823140956027042
4854,"[-6.16249522e-23 -5.61394692e-23  2.99124494e-23 ... -6.00940905e-23
  5.05794805e-23 -1.36333895e-22]",105.0,62.0,1,0.391,0.158,810,4.134351827226222
4855,"[ 1.43777087e-22  5.50111249e-23 -1.99554431e-24 ... -7.65333426e-23
 -6.91690965e-23  3.39181025e-23]",80.0,26.0,2,0.13,0.223,810,2.083588660371394
4856,"[-1.28620365e-22 -1.00775323e-22 -1.41463219e-22 ...  3.08131533e-23
  7.85289365e-23 -1.01883115e-22]",100.0,78.0,0,0.751,0.368,810,4.4977822017489055
4857,"[ 6.72838285e-23  2.07469110e-22 -2.30390900e-22 ...  9.71717558e-23
 -2.19690039e-23  9.47247254e-23]",44.0,42.0,0,0.05,0.246,810,2.0991247894795975
4858,"[ 1.99944629e-23  1.75631900e-22  1.05052662e-22 ... -3.09487530e-23
  1.60256719e-24  6.49814123e-23]",140.0,92.0,0,0.434,0.728,810,5.117517776988643
4859,"[-1.12317983e-22 -1.46175754e-22 -1.86181373e-22 ...  7.55852273e-23
 -1.40699490e-22  2.12806429e-22]",79.0,49.623,2,0.712,0.197,810,3.0838266572128896
4860,"[-1.45819389e-22 -3.02963226e-23 -2.87552322e-22 ... -2.90913746e-23
  2.47057311e-23 -1.41142863e-22]",52.0,28.0,1,0.207,0.21,810,1.829310415137791
4861,"[ 4.57906800e-23  3.69115654e-23 -2.50038204e-22 ...  2.12756211e-22
 -6.36004447e-23  1.53961943e-22]",98.0,11.0,0,0.471,0.046,810,0.9148874408937728
4862,"[-1.15113498e-22 -1.91149325e-23  3.23653606e-23 ...  1.13933981e-22
 -8.64444833e-23  1.93639919e-22]",108.0,73.0,0,0.357,0.584,810,4.625268698618258
4863,"[-1.16421318e-22  2.20334847e-22  1.60052091e-22 ... -1.64184642e-22
 -2.78148700e-23 -4.34544885e-23]",143.0,69.0,1,0.52,0.67,810,4.609602646872124
4864,"[ 3.49735086e-22 -2.45442730e-22 -1.58191163e-22 ... -9.16673552e-23
 -1.45502035e-22 -1.43226933e-22]",150.0,118.0,0,0.331,0.257,810,6.703611310348246
4865,"[ 2.74623585e-23  1.28333453e-22  9.10460277e-23 ...  2.01416219e-22
 -9.65772765e-23  1.73090030e-22]",145.0,19.0,2,0.483,0.457,810,1.6860235242835417
4866,"[-1.27774760e-23 -3.73751554e-23 -6.68009499e-23 ... -2.84947722e-24
 -1.32210627e-23  1.05062602e-22]",124.0,47.0,0,0.749,0.366,810,3.4702022203634986
4867,"[ 2.03038630e-22 -1.85294366e-22 -1.12375801e-22 ...  3.44195666e-23
  1.71090257e-22 -5.55967605e-23]",110.0,83.759,1,0.448,0.681,810,5.186194832801135
4868,"[ 1.73581601e-22 -1.62160136e-22 -1.11400383e-23 ...  8.31610896e-23
  1.68411386e-22 -9.41189008e-23]",137.0,26.0,1,0.33,0.278,810,2.228906151980582
4869,"[ 1.36260157e-22 -2.34140067e-22 -1.36178943e-23 ...  1.03223557e-22
 -2.69738994e-22  2.07722883e-22]",145.0,25.0,1,0.795,0.253,810,2.2027208126295643
4870,"[-5.59608594e-23  2.77646534e-24 -1.50019036e-22 ... -6.73044885e-23
  5.38378166e-23 -3.82300057e-22]",125.0,48.0,0,0.078,0.756,810,3.6386892120570717
4871,"[ 1.49654447e-22 -7.74818345e-23  1.17026885e-22 ...  2.58523389e-22
 -4.32244557e-22  1.49114244e-22]",50.0,43.0,1,0.768,0.716,810,2.4796594661196165
4872,"[ 1.24001560e-22 -1.34705385e-23  6.69789516e-23 ... -8.69006630e-23
 -6.05816787e-24  2.02797724e-22]",115.0,66.0,2,0.136,0.798,810,4.635770594982061
4873,"[-2.41323171e-22 -5.97992842e-23 -2.56452160e-23 ... -2.86243550e-22
  1.45641493e-22 -5.30720554e-23]",142.0,117.0,2,0.737,0.015,810,6.427934725309254
4874,"[ 1.05167453e-22 -2.15923559e-23  2.51454738e-23 ...  4.51772804e-23
  4.64326019e-23  1.68572114e-22]",55.0,24.434,1,0.283,0.727,810,1.6193229137951322
4875,"[ 1.51512415e-22 -2.66856404e-22  2.41856425e-22 ... -1.40986929e-22
  1.96788898e-22  1.86152616e-22]",130.0,82.0,0,0.784,0.576,810,5.458142057228947
4876,"[-1.06055420e-22  4.27580134e-23 -3.88366654e-23 ... -2.12440824e-22
  1.65261369e-22  1.94233895e-22]",129.0,76.0,1,0.212,0.58,810,5.410290009002547
4877,"[-5.86028343e-23 -9.48575077e-23 -5.56542300e-24 ...  1.77231374e-22
 -9.33456992e-23  1.43007689e-22]",148.0,59.0,2,0.399,0.609,810,4.354372562652999
4878,"[ 7.29652029e-25 -1.55926096e-22  1.45408979e-24 ... -5.07866752e-23
  6.12859713e-23 -1.52565064e-22]",138.0,101.0,0,0.405,0.636,810,6.073471873519423
4879,"[-4.65438128e-24  5.79305362e-23  8.18063295e-23 ... -9.70451047e-23
  1.64838850e-22 -9.55682639e-24]",122.0,59.0,2,0.736,0.607,810,4.1008994693297645
4880,"[ 1.16886882e-22  1.62660632e-22 -2.31463308e-22 ...  6.52221577e-23
 -1.22357563e-22 -1.58877769e-22]",74.0,59.0,2,0.488,0.725,810,3.2383729495247726
4881,"[ 1.92332163e-22  4.41767723e-23 -3.05786561e-23 ...  8.59865576e-23
 -1.25472667e-22  7.24291842e-24]",122.0,69.0,2,0.668,0.588,810,4.29374583362433
4882,"[ 2.25354003e-22  4.25459645e-23  6.92709932e-23 ... -7.34703028e-23
 -6.28603245e-23 -6.05942639e-24]",105.0,67.0,2,0.345,0.657,810,4.102457932749641
4883,"[ 5.12080356e-23  1.40239732e-22  4.48503149e-23 ...  2.84289736e-23
 -4.21424771e-23  2.13033470e-22]",132.0,35.0,0,0.423,0.515,810,3.155856462301566
4884,"[-1.17019085e-22  1.53724963e-23  4.13510393e-23 ...  8.93897132e-26
 -3.59637710e-24  5.05172738e-23]",17.0,5.0,1,0.282,0.418,810,0.36252236341092
4885,"[ 1.03845618e-22  1.05303227e-22 -9.67755331e-23 ... -7.51501764e-23
  9.02549549e-23 -2.09038645e-22]",138.0,25.0,2,0.458,0.566,810,2.0399443999369753
4886,"[-6.14782656e-23  6.47172359e-23  5.48276108e-23 ...  1.76437448e-22
 -1.25245928e-22  2.53163058e-22]",29.0,5.0,2,0.356,0.054,810,0.4195570356273575
4887,"[ 4.43633310e-22 -1.98751966e-22  1.70392505e-22 ...  5.12193957e-23
 -9.23195181e-23 -9.26476101e-23]",98.0,15.0,2,0.559,0.007,810,1.4047936938115855
4888,"[-5.44571976e-23  1.43695626e-22 -2.04753080e-22 ... -7.64621629e-24
 -8.40578059e-23  5.99128666e-23]",127.0,96.0,1,0.235,0.412,810,5.964528479950567
4889,"[ 7.87289591e-23  6.66709132e-23 -9.71448419e-24 ... -1.17051712e-22
 -4.21042271e-23 -1.35893767e-22]",131.0,10.0,0,0.405,0.415,810,0.855653124677966
4890,"[-2.97061154e-22 -2.66381749e-23 -2.54864180e-23 ... -1.66851765e-22
 -1.68747344e-22 -4.20139856e-23]",126.0,12.0,1,0.124,0.379,810,1.0021765516944892
4891,"[-1.18632393e-22 -7.20748094e-23  3.47931105e-23 ...  3.18608998e-23
 -5.09334533e-23 -5.66374157e-23]",150.0,14.0,0,0.366,0.305,810,1.260901430843557
4892,"[-8.73628507e-23  2.63549558e-22 -1.38221211e-22 ... -4.58877055e-23
  7.55226779e-23  4.41240956e-23]",66.0,40.0,2,0.038,0.618,810,2.7313546789913388
4893,"[-1.67237989e-23  1.94840260e-22 -2.08921029e-22 ...  1.40798196e-22
 -8.34407062e-23  1.92476641e-22]",141.0,105.0,2,0.205,0.244,810,6.191580063002031
4894,"[ 1.68468786e-22 -1.65235169e-22  7.18700223e-23 ...  5.85847507e-24
  4.01220000e-23 -7.88275819e-24]",142.0,47.0,2,0.188,0.676,810,3.5695043049940676
4895,"[ 2.46136091e-22  1.11271665e-22 -6.76476871e-23 ... -3.41181575e-22
 -8.10220151e-23 -1.93143343e-22]",93.0,11.0,2,0.385,0.788,810,0.867771947348435
4896,"[ 7.24824717e-23  9.47215859e-23 -4.29883122e-23 ... -1.48233226e-22
 -1.49849579e-22 -2.43686702e-23]",92.0,53.0,0,0.683,0.245,810,3.577961930188827
4897,"[ 3.72697614e-23  1.32268253e-22 -9.32651375e-23 ...  1.20200285e-22
  4.04876553e-23  2.06481623e-23]",30.0,5.0,1,0.679,0.677,810,0.43527146333809197
