,Waveform,m1,m2,Merger Position,Distance,PSNAR
3126,"[-1.42787864e-21 -1.38211778e-21 -1.28767791e-21 ...  2.50803883e-22
 -1.39683719e-22 -1.42572819e-22]",148.0,144.0,2,810,7.542460585829546
3127,"[ 3.44584531e-22  3.20496026e-22  1.56910395e-22 ... -1.44838302e-22
  1.49953546e-22 -5.45857381e-23]",80.0,34.0,1,810,2.744442123521218
3128,"[-3.74165888e-22 -4.60485621e-22 -2.88963224e-22 ... -6.13203998e-23
  8.32910927e-23  4.75625308e-23]",96.0,46.0,0,810,3.5246831936784284
3129,"[ 8.31512183e-23 -7.10799921e-24  1.03826093e-22 ...  3.23343484e-23
 -8.85757336e-23 -4.07965717e-23]",127.0,5.0,2,810,0.4843744785996494
3130,"[ 9.21085227e-23  2.28870866e-22  1.55702758e-22 ... -1.85880323e-23
  2.02650642e-22 -2.33747879e-23]",58.0,19.0,2,810,1.7482707747282344
3131,"[ 6.30267483e-23 -2.58359084e-22 -1.40283334e-22 ... -7.74725699e-23
  1.84628399e-22  3.83732912e-23]",22.0,21.0,2,810,1.1721515469914532
3132,"[ 2.95291599e-23  8.10706377e-23  4.71360792e-23 ...  9.33759738e-23
 -1.34321554e-22  1.38673627e-22]",106.0,97.0,1,810,5.397847893425623
3133,"[-7.46783296e-23  8.55382075e-23 -1.70562790e-22 ...  2.01661961e-22
  2.29366119e-22 -1.60045886e-22]",60.0,15.0,1,810,1.2592345224352937
3134,"[9.37841484e-22 1.07784912e-21 8.85067130e-22 ... 5.59243749e-23
 5.87567666e-23 5.77757422e-24]",145.0,130.0,1,810,7.689176078393221
3135,"[ 1.28728843e-23  1.72287637e-22  1.96749154e-22 ... -5.64854974e-23
  3.27088555e-22  4.35514847e-23]",149.0,11.0,1,810,1.0509892129290304
3136,"[ 3.53736099e-22  4.16454729e-22  5.12676366e-22 ... -1.81894551e-22
 -8.64985203e-23 -1.00310801e-22]",91.0,90.0,2,810,5.163413629022285
3137,"[-7.75245700e-23 -4.26419374e-22 -1.48434150e-22 ... -3.65345327e-23
 -2.64105816e-23  6.92437618e-23]",77.0,62.0,2,810,3.5695648625868466
3138,"[-1.21040370e-22  1.24887243e-22 -1.63077086e-22 ... -4.74583734e-23
  2.16672612e-22 -4.19181134e-23]",121.0,119.0,2,810,6.919616414953658
3139,"[ 1.63855842e-22  3.42361613e-22 -5.30641745e-23 ... -2.71889885e-24
  2.08254955e-22  1.18702707e-22]",27.0,13.0,0,810,0.8877883841121044
3140,"[-3.58944919e-22 -2.63531334e-22 -2.22678482e-22 ...  7.67918480e-23
 -1.70228876e-22  2.88157528e-22]",97.0,21.211,0,810,1.7999192401929682
3141,"[-1.90848418e-22 -8.27133595e-23 -9.16468365e-23 ... -2.03407916e-22
  1.53505009e-22 -3.30180142e-22]",10.0,1.0,2,810,0.06001176219855594
3142,"[ 2.93132147e-22  5.45010596e-22  2.79824425e-22 ...  1.66463238e-22
  2.02086074e-23 -9.93874901e-23]",41.0,34.0,1,810,2.285930811371284
3143,"[-3.48342551e-22 -4.84108446e-22 -3.72349207e-22 ... -6.79486847e-24
 -1.37367926e-22 -1.12573352e-22]",65.0,24.0,1,810,1.7586411351734004
3144,"[-2.19334700e-22 -5.58434031e-22 -2.34541327e-22 ...  5.82801942e-23
  1.46263036e-22 -4.46198803e-23]",109.0,71.0,0,810,4.7288657984395535
3145,"[ 1.46115829e-22  1.02173459e-22  2.55102353e-22 ...  2.67473922e-23
 -1.50309702e-22  1.74495727e-22]",83.0,12.0,1,810,0.994125728941467
3146,"[ 6.59973792e-22  7.91757271e-22  5.20624830e-22 ... -4.02706706e-23
  3.47845699e-23  1.36538361e-22]",104.0,78.0,2,810,5.160660553264523
3147,"[-5.39325818e-22 -2.09886636e-22 -2.23039906e-22 ...  1.08403831e-22
 -1.17867127e-22  1.02880948e-22]",144.0,72.0,0,810,4.517276941215043
3148,"[ 6.72686762e-22  7.76172661e-22  5.10183925e-22 ... -2.21513831e-22
 -2.53115598e-22  3.15312734e-23]",150.0,97.0,1,810,5.350108492343216
3149,"[ 5.23529191e-23 -2.46661809e-22 -2.31957284e-22 ... -7.45281208e-23
 -1.38463838e-22  3.81343699e-23]",118.0,17.0,0,810,1.6325076795236741
3150,"[-2.16243321e-22 -1.46830148e-22 -1.83414614e-22 ...  2.77677298e-22
  1.32246423e-22 -1.08522405e-22]",135.0,22.0,1,810,1.8910359598864186
3151,"[-1.57534676e-22 -5.09426249e-23 -2.31242176e-22 ... -2.17218612e-23
  6.94344281e-23 -1.46403216e-23]",44.0,14.0,2,810,1.312566165394316
3152,"[-9.34538574e-23 -1.05659589e-23  8.72557697e-24 ... -5.96128215e-23
  2.35917869e-22 -1.65779898e-22]",59.0,51.0,2,810,2.708864679904161
3153,"[ 7.73959526e-23 -3.96791908e-22 -2.08919657e-22 ...  2.42341597e-23
 -1.92418413e-22 -1.39584532e-22]",83.0,59.0,2,810,3.3080122831778365
3154,"[-5.56444491e-23  3.57313360e-22  2.82285841e-23 ...  5.02091055e-23
 -1.79276655e-22 -3.99691486e-23]",124.0,27.0,2,810,2.618233626047605
3155,"[-5.67806422e-22 -6.69266403e-22 -5.28375745e-22 ... -1.63705259e-23
  2.09337554e-22  8.20312256e-24]",148.0,72.0,0,810,5.324676357683531
3156,"[ 7.40367423e-23  9.49342121e-23  2.01393622e-22 ... -6.61580665e-23
  1.28287382e-23  1.77840997e-22]",78.0,6.0,1,810,0.5437505839392337
3157,"[ 2.14238272e-22  1.76612718e-22  1.56104417e-22 ...  6.92883790e-23
 -1.93525564e-22  1.83262493e-22]",79.0,72.922,1,810,4.808389568470944
3158,"[-6.92343724e-22 -7.19614346e-22 -5.87313444e-22 ... -1.03944419e-22
  4.93932889e-23  5.49133183e-23]",102.0,81.0,2,810,4.347670207999933
3159,"[ 2.91086020e-22  9.90529192e-23  4.68379863e-22 ... -4.97086306e-23
  5.24282552e-23 -4.31299008e-23]",63.0,63.0,0,810,3.4882597957267354
3160,"[ 4.79602556e-23  1.77008201e-22  2.53323134e-22 ... -6.35833156e-23
  1.67836881e-24 -6.46269135e-23]",128.0,48.0,0,810,4.161061804717586
3161,"[-1.49109978e-22  1.43086171e-22 -4.55610573e-23 ... -1.58209163e-23
  2.10682844e-22  3.71170958e-23]",63.0,6.0,0,810,0.5788786778465692
3162,"[-1.16126384e-22  2.09339893e-22 -1.06929985e-22 ...  2.89690925e-23
 -2.58805891e-23  6.45452091e-23]",80.0,1.0,0,810,0.1428798056235404
3163,"[ 3.57054792e-22  1.79405282e-22 -6.06877758e-25 ... -3.71711408e-23
  4.70385871e-23  1.41072739e-22]",117.0,8.0,2,810,0.7144714056644976
3164,"[-1.34913998e-22  9.36530561e-23 -5.88429049e-23 ... -8.90621451e-23
  1.65695670e-22  6.09149151e-23]",45.0,24.0,1,810,1.6459652169666859
3165,"[-5.54408423e-22 -2.48229936e-23 -3.58923488e-22 ... -9.61609006e-23
  8.85596136e-23  1.87353504e-22]",81.0,35.0,1,810,2.408688388096279
3166,"[-4.09547372e-22 -1.32079007e-22 -1.12008694e-22 ...  1.75786223e-22
 -3.43102544e-22  4.96726539e-23]",118.0,14.0,1,810,1.4315018000057933
3167,"[-1.17965899e-22 -1.07703393e-22 -1.41599697e-22 ... -2.32344996e-22
  1.16305443e-22  2.39451400e-22]",52.0,18.0,2,810,1.421860398419491
3168,"[-2.61274786e-22 -4.58805647e-22 -3.00325125e-22 ...  1.90532741e-23
 -7.72225331e-23 -1.63102115e-23]",100.0,94.0,2,810,5.373902983916914
3169,"[-8.53614698e-23  4.33322282e-23  1.22461661e-22 ... -1.68060398e-22
  2.57822264e-23  9.65399133e-23]",104.0,7.0,0,810,0.6460079507453282
3170,"[ 9.53196510e-22  1.10757264e-21  1.06037000e-21 ... -3.80296078e-23
  1.62762380e-22 -2.12378333e-22]",131.0,107.0,2,810,6.1243239070252855
3171,"[ 6.79232813e-23  2.88602972e-22  2.08266278e-22 ... -1.27552577e-22
 -1.39425298e-22 -3.08074562e-23]",136.0,2.0,0,810,0.3023994794850972
3172,"[-3.80791047e-22  4.83992850e-23 -2.32920123e-22 ... -2.39559685e-22
  3.20967006e-23 -1.46447143e-22]",93.0,86.0,1,810,3.805652971137562
3173,"[-1.91471903e-22 -5.50405918e-22 -5.37866612e-23 ... -1.16237552e-22
  1.10011630e-22 -2.00464439e-22]",138.0,51.0,1,810,3.5486378969670342
3174,"[-1.76243527e-22  3.22361855e-22  2.89907388e-22 ...  1.01300780e-22
 -4.13130160e-23  1.18035817e-22]",101.0,38.0,1,810,2.4069629158407113
3175,"[2.85796636e-22 5.77181340e-22 2.92118684e-22 ... 1.70601555e-23
 1.91305139e-22 1.85601483e-22]",150.0,66.0,0,810,4.99843113745324
3176,"[-8.65951534e-23  1.30435733e-22 -5.43477353e-23 ...  1.91465588e-22
 -1.16462450e-22 -9.60739183e-23]",127.0,1.0,0,810,0.18523520378652042
3177,"[-8.18485640e-22 -5.49912643e-22 -7.80279115e-22 ... -7.30320970e-23
 -7.52959262e-23  4.39347850e-23]",106.0,87.0,1,810,4.761263785397388
3178,"[-5.75044676e-22 -2.43514392e-22 -2.29540958e-22 ...  2.32769334e-22
  1.77076020e-23 -1.93017494e-22]",76.0,50.0,0,810,3.873506986614359
3179,"[-3.09413035e-22 -1.84944056e-22 -3.87711233e-23 ...  1.42834171e-22
 -6.62242339e-23  1.57782397e-22]",129.0,26.0,1,810,2.2690713524174217
3180,"[-1.50486904e-22  7.70267933e-23 -3.07629172e-23 ...  1.65584827e-22
  4.88680830e-23 -1.48519203e-22]",148.0,92.0,0,810,6.0886073255361115
3181,"[-4.56569555e-23  3.06478241e-22  5.88879940e-23 ...  9.28275477e-23
 -4.94366745e-24  2.23223011e-22]",111.0,65.0,0,810,4.0119500375294335
3182,"[ 2.76506963e-22  4.50401334e-22  3.65376504e-22 ... -1.10871448e-23
  5.47740022e-23 -3.30816583e-22]",148.0,93.0,2,810,6.226447222464995
3183,"[-8.80292485e-22 -1.06194631e-21 -1.04123676e-21 ... -7.02296574e-23
 -2.55540416e-22  6.23950232e-24]",150.0,138.0,2,810,6.893606821433166
3184,"[ 2.74829134e-22  2.33862220e-22  1.80579198e-23 ...  7.73716722e-23
 -1.94988411e-23 -8.95434944e-23]",143.0,19.0,2,810,1.4677731793375306
3185,"[-9.02398156e-22 -8.63070317e-22 -1.02201911e-21 ... -1.57550291e-22
  5.15065208e-23 -6.66358709e-23]",145.0,89.0,1,810,6.076441517211645
3186,"[-5.91570123e-22 -5.61410395e-22 -4.94975912e-22 ... -1.58641780e-22
 -1.43561563e-22  6.64308477e-23]",101.0,59.0,1,810,4.464207533522599
3187,"[ 8.91453991e-23 -5.65099245e-23  1.46053854e-22 ... -1.03259791e-22
  8.96833585e-23  6.35692152e-23]",127.0,19.0,0,810,1.8335819378241867
3188,"[ 6.14235346e-23 -3.26599946e-23 -9.13251032e-23 ... -1.04679102e-23
  2.73704417e-23 -1.83595083e-22]",149.0,15.0,0,810,1.3184103627143198
3189,"[ 1.01949491e-23 -4.49431259e-22 -2.70261748e-22 ...  1.94200689e-22
 -4.18869500e-23  1.18247589e-22]",133.0,36.0,0,810,2.8974845471639217
3190,"[-3.52686438e-23 -3.82130475e-22 -2.44108581e-22 ...  1.93758620e-24
 -3.69345262e-22 -3.01048861e-23]",35.0,26.0,0,810,1.5584702283572303
3191,"[ 3.03413529e-22  1.60433561e-22  2.84894463e-22 ...  1.23830425e-23
 -2.47594351e-23  1.32666047e-22]",130.0,67.0,0,810,5.007290156940284
3192,"[-1.54945791e-22 -1.88910734e-22 -3.26567808e-22 ... -1.08269702e-23
  4.06357491e-24  6.70351595e-23]",76.0,43.0,2,810,2.8523583314871583
3193,"[-1.15415574e-22  5.67022672e-23 -1.61676439e-22 ...  1.42127197e-22
 -1.03164375e-23  1.25821052e-23]",144.0,7.0,0,810,0.564672116383227
3194,"[-9.47421658e-24  1.56568747e-22 -1.43442229e-22 ...  3.85493987e-23
  3.23544964e-24  7.54257580e-23]",26.0,18.0,0,810,0.9614184329181683
3195,"[-3.95441894e-22 -5.13863799e-22 -4.54894645e-22 ... -8.20245506e-23
 -1.42583957e-22  3.80974712e-23]",121.0,65.0,0,810,4.29830488056386
3196,"[ 8.25581296e-23  8.10669770e-23  1.82505009e-22 ... -1.41650419e-22
  3.76970367e-23  2.76735167e-22]",91.0,22.0,2,810,1.9997251685609647
3197,"[ 5.58929009e-22  6.41711931e-22  3.46085326e-22 ...  1.66252152e-22
 -1.43049196e-22  5.97702443e-23]",84.0,46.0,2,810,3.1965121937534917
3198,"[ 1.85696964e-22  2.93913664e-22 -6.63532192e-23 ...  1.29553391e-22
 -6.39703109e-23 -1.43262878e-22]",77.0,3.0,0,810,0.2974327770184689
3199,"[4.42396780e-22 8.64891065e-23 1.79500212e-22 ... 4.25525031e-24
 1.16111298e-23 1.99068156e-23]",60.0,32.0,0,810,1.7486592976972153
3200,"[ 3.46285198e-22  2.93668339e-22  4.00251218e-23 ... -1.60276925e-22
  1.33371988e-23 -5.66461918e-23]",129.0,35.0,0,810,2.8275832669280883
3201,"[-4.53437617e-22 -2.92450736e-22 -2.75548765e-22 ... -6.44047015e-23
 -1.43125622e-22  3.11908209e-22]",83.0,31.0,2,810,2.1311692399236537
3202,"[-3.81509808e-22 -5.21291615e-22 -3.17695244e-22 ...  5.53431160e-23
  1.01852061e-22  1.09365080e-22]",130.0,36.0,2,810,3.1761893842084263
3203,"[ 4.37673233e-22  7.65861545e-22  3.55066140e-22 ...  1.53777639e-22
 -5.12378104e-23 -2.96852698e-23]",148.0,49.0,2,810,4.454828442523918
3204,"[ 1.11403210e-22 -1.12792143e-22  2.14608594e-22 ...  1.20327714e-22
  3.43574017e-23 -1.80221877e-22]",129.0,57.0,0,810,3.5838852787120916
3205,"[-3.33343632e-22 -3.66425913e-23 -2.61785792e-22 ...  8.57044736e-23
  8.12415917e-23 -2.70952011e-23]",42.0,13.0,2,810,1.0608987576781659
3206,"[-2.53047646e-22 -2.83572476e-22 -1.23210645e-22 ...  4.46521383e-23
  4.22309676e-23  3.11095240e-22]",83.0,34.0,1,810,2.5725361694580586
3207,"[-1.20354659e-23 -2.68795239e-22 -8.19823972e-23 ... -5.04157245e-24
 -4.32530597e-23  7.07730541e-23]",120.0,14.0,2,810,1.2926820830408676
3208,"[-2.15535411e-22  3.28234406e-25 -1.25341645e-22 ... -3.17279639e-23
  5.22558906e-23  1.05781925e-22]",72.0,45.0,1,810,2.5562306246283213
3209,"[-1.92400276e-22  8.05935101e-23  1.48903326e-22 ... -1.71131649e-22
  8.36497831e-23  2.53594555e-22]",109.0,1.0,1,810,0.15377000601562457
3210,"[ 6.22105842e-22  6.14331545e-22  4.57261325e-22 ...  1.13668505e-22
 -1.34988816e-22 -2.48582403e-22]",144.0,91.0,0,810,6.112819057268841
3211,"[4.84810314e-22 5.14441576e-22 4.79572428e-22 ... 2.35647784e-23
 3.41526693e-23 1.94927481e-22]",128.0,47.0,0,810,3.149140903611449
3212,"[-1.24189419e-22 -4.14880015e-22 -3.09506234e-22 ...  4.67666370e-23
  1.20263811e-22  1.19295918e-23]",143.0,105.0,1,810,6.829786567803006
3213,"[-5.86490582e-22 -5.59128475e-22 -6.33557532e-22 ...  9.55883585e-23
 -2.50218548e-22  1.15129873e-22]",117.0,68.0,0,810,4.929983533314454
3214,"[ 2.05194872e-22  2.94610683e-22  3.46186975e-22 ...  3.26217256e-23
 -5.87498120e-23 -1.88611484e-23]",49.0,36.0,1,810,2.200934394798299
3215,"[ 4.58336765e-23 -3.93957928e-23 -2.12206661e-22 ... -1.17701210e-22
 -1.63207888e-22  8.85364612e-23]",22.0,19.0,1,810,1.1207171343854343
3216,"[-4.93656847e-22 -3.24204114e-22 -3.60175460e-22 ... -2.73879038e-23
  4.94699200e-23  5.16534477e-23]",71.0,35.0,1,810,2.1280688622820656
3217,"[-3.79435863e-22 -3.52998531e-22 -2.46303052e-22 ... -3.71265295e-23
 -8.27669579e-23  2.76967409e-22]",143.0,26.0,2,810,2.321479086693341
3218,"[ 8.30468895e-24 -1.40005476e-22  1.47867940e-23 ...  7.13137513e-23
  1.54794580e-22 -3.23010626e-22]",54.0,14.0,2,810,1.308525681746505
3219,"[-6.43166934e-22 -4.06204107e-22 -6.60689200e-22 ... -5.51445299e-23
 -1.03603321e-22 -1.27939189e-22]",127.0,84.0,1,810,5.414684040138217
3220,"[ 2.18749082e-22  3.77910044e-22  3.30741707e-22 ...  2.55654863e-23
 -6.27099030e-23 -1.44100331e-22]",137.0,92.0,0,810,6.330817666715853
3221,"[ 1.39934593e-22  2.03839178e-22  1.32557630e-22 ... -1.77537697e-23
 -9.93762685e-23  6.57382413e-23]",55.0,55.0,1,810,3.3006819592447934
3222,"[ 4.41575351e-22  2.15838662e-22  4.57397397e-22 ...  1.18169138e-22
 -1.96916123e-22 -3.05373282e-23]",81.0,46.0,2,810,3.398329332962626
3223,"[ 7.82697054e-23  1.56568642e-23  1.68360143e-22 ...  8.66186932e-23
 -2.09116143e-23  5.85609841e-23]",43.0,14.0,0,810,1.1886527553082122
3224,"[-6.12991560e-22 -7.15545191e-22 -3.75631538e-22 ...  1.19723386e-22
  5.23380782e-23  9.59265231e-23]",118.0,48.0,2,810,3.4327432088220715
3225,"[-4.64419477e-22 -2.23773792e-22 -2.42177217e-22 ... -1.54584513e-23
  8.94920109e-23  8.95188984e-23]",96.0,26.0,1,810,2.0266825282027945
3226,"[-1.93464243e-23  1.99933231e-22  5.28210216e-23 ... -7.46299418e-23
 -8.66351291e-23 -3.46491899e-22]",73.0,22.0,0,810,1.8314818243306819
3227,"[-2.18168499e-22 -1.68985892e-22 -2.03420352e-23 ...  5.37136465e-23
  1.35312553e-22 -5.76097047e-23]",144.0,29.0,0,810,2.3790103507301668
3228,"[-1.80515432e-22  6.48486268e-23  8.13774159e-24 ... -1.04074103e-22
  6.55744723e-23  2.82956058e-23]",137.0,7.0,1,810,0.7128864942289929
3229,"[ 1.08180067e-21  1.09041650e-21  7.05966857e-22 ... -2.11790050e-22
  2.70288473e-22  2.61077988e-23]",117.0,106.0,2,810,6.011353400808222
3230,"[ 2.31007169e-22  2.28165362e-23 -7.68870977e-23 ... -1.12059036e-23
  8.33698514e-23 -8.53063410e-24]",56.0,49.0,2,810,2.668191239270369
3231,"[-1.30445446e-23 -5.72128566e-22 -2.60580198e-22 ...  1.47742572e-22
 -6.20341575e-23  4.65147743e-23]",134.0,45.0,1,810,3.2724189576214124
3232,"[ 6.59122907e-22  7.56599467e-22  8.85913265e-22 ...  1.69663174e-22
 -1.05182402e-22  1.04435714e-22]",126.0,101.0,2,810,5.419618646921958
3233,"[-3.70346693e-23 -8.74464031e-23 -1.98948478e-22 ...  3.75291596e-23
  6.15217022e-23  5.21354625e-24]",62.0,49.0,0,810,3.0678602544405864
3234,"[ 1.92001437e-22 -1.87576270e-22  6.46533586e-23 ...  7.20994397e-23
  7.34975354e-23  2.88177748e-22]",31.0,18.0,0,810,1.277567444616451
3235,"[-9.11024555e-22 -1.21042608e-21 -8.86537701e-22 ... -1.11776460e-22
 -2.61549525e-22  2.19269283e-22]",134.0,134.0,1,810,7.577197984109862
3236,"[ 2.71107731e-22  3.25967607e-22  2.25066897e-22 ... -1.09101703e-23
 -3.65557395e-23  2.09808995e-24]",101.0,51.0,0,810,3.874458838150423
3237,"[-2.50389668e-22  1.49265164e-22  6.76360003e-23 ...  7.75934478e-23
  3.98876953e-23 -5.36790352e-23]",78.0,48.0,0,810,3.309236255916083
3238,"[4.62019705e-23 9.54870961e-23 1.17104584e-22 ... 1.48203986e-22
 7.91466889e-23 6.36433620e-23]",114.0,19.0,0,810,1.549188191601265
3239,"[-8.68500400e-22 -9.04461662e-22 -1.02898696e-21 ... -5.90202365e-23
  3.00864529e-22  1.70791933e-22]",140.0,137.0,0,810,8.602070188234688
3240,"[ 4.48872666e-23 -4.48150390e-23  1.88053688e-22 ... -4.76231712e-23
  2.89855711e-22 -2.14387323e-22]",81.0,2.0,0,810,0.21860241664363042
3241,"[ 4.95152407e-22  1.91949693e-22  2.14993090e-22 ... -1.40348187e-22
  2.16688654e-22 -3.49833120e-23]",133.0,42.0,0,810,3.7387183086258857
3242,"[ 8.63600363e-24 -4.58585667e-23 -4.22240168e-23 ...  1.51742356e-22
  1.26631947e-22  1.28425993e-22]",137.0,18.0,0,810,1.5475496975966048
3243,"[ 1.21937142e-22 -1.81251928e-22 -1.45348118e-22 ... -1.30258241e-22
 -9.69092718e-24 -5.96617513e-23]",100.0,11.0,0,810,1.1139322370243967
3244,"[ 2.02780689e-22  1.26187907e-22  2.64757865e-22 ... -3.24218109e-23
 -2.11199745e-22 -1.16128924e-22]",89.0,62.0,1,810,4.630516365893436
3245,"[ 2.31474663e-23 -9.26205598e-23  1.81370883e-22 ... -4.38744496e-24
  1.47227955e-22  8.51226177e-23]",96.0,4.0,1,810,0.42523314291864045
3246,"[-1.66241169e-22 -1.25839346e-22  6.20810586e-23 ... -1.73843679e-22
  3.89692781e-24 -1.43487005e-23]",143.0,8.0,1,810,0.8129389533349042
3247,"[ 2.02174311e-22  2.42090563e-22  6.51103680e-23 ...  2.12189731e-22
 -3.34779557e-22  1.19051267e-22]",96.0,39.0,0,810,2.919163558563023
3248,"[-2.33684727e-22 -3.37725603e-22 -3.22656987e-22 ...  3.96654334e-23
  2.68046295e-22 -3.09230935e-22]",103.0,74.0,1,810,4.5923164728538595
3249,"[-3.90606450e-22 -2.97620164e-22 -5.01780899e-22 ... -2.16464471e-22
  1.53355907e-22 -1.21972307e-22]",104.0,30.0,2,810,2.5936030904410963
3250,"[ 4.52514660e-23  1.39695937e-22 -1.81554472e-22 ... -1.15889533e-22
  9.40855893e-23  1.93161410e-22]",137.0,69.0,1,810,5.122784805809783
3251,"[-4.59807651e-22 -2.33725848e-22 -2.44739612e-22 ...  9.56276583e-23
  2.71798369e-23 -1.11185015e-22]",75.0,29.0,2,810,2.2322170424084335
3252,"[ 9.63433967e-23 -7.96370877e-23 -1.09556236e-22 ...  2.42845005e-22
 -3.68977246e-23  7.25285201e-23]",33.0,30.0,1,810,1.5299348616053292
3253,"[-1.40637458e-22 -8.77162206e-23  6.62132959e-24 ...  4.47588474e-23
  1.82129590e-22 -1.86162694e-22]",23.0,13.0,1,810,0.8261244314391539
3254,"[-3.44239145e-22 -2.94169962e-22 -5.47923802e-22 ...  2.07944321e-22
  1.74930847e-22 -1.57155380e-22]",141.0,64.0,2,810,5.153083943558487
3255,"[ 2.77416559e-22 -1.44109522e-22  4.10282033e-22 ... -7.29697308e-23
 -3.77545638e-24  1.26947679e-22]",92.0,11.0,1,810,0.8953169140589325
3256,"[ 1.54433766e-22 -1.92089963e-22  7.64749499e-23 ... -2.17230690e-22
  1.02542670e-22 -1.08779238e-22]",29.0,1.0,2,810,0.0952128406495881
3257,"[ 7.15388621e-22  7.14863578e-22  6.91924558e-22 ... -2.27133463e-22
  6.56577465e-23  1.22391469e-22]",85.0,72.0,1,810,4.807898906178001
3258,"[ 2.05755927e-22  1.82385045e-22  2.40468609e-22 ... -7.36159294e-23
  2.08657790e-22 -4.44601709e-23]",108.0,53.0,0,810,3.4718530357547572
3259,"[-6.31903605e-22 -3.93809256e-22 -6.90227574e-22 ...  9.75709036e-23
 -1.95563041e-23  7.67762060e-23]",102.0,53.0,1,810,3.7258853967947703
3260,"[-6.29992558e-22 -5.01802307e-22 -5.42484324e-22 ...  1.24027599e-22
 -2.39440852e-22  4.33331523e-23]",113.0,71.0,1,810,5.009503465605995
3261,"[-8.52815682e-23  1.33111867e-24 -1.74816239e-22 ...  4.69962871e-23
 -2.06900416e-22  3.27916027e-22]",105.0,57.0,0,810,4.207439411945494
3262,"[ 9.75720430e-23  2.88203216e-22 -1.54633164e-23 ...  4.34583748e-23
 -1.44347780e-22  2.08930536e-22]",65.0,18.0,2,810,1.529038598640892
3263,"[ 5.00409986e-22  1.55308446e-22  3.35535832e-22 ...  1.46325991e-23
  6.89450089e-23 -5.56442257e-24]",123.0,44.355,0,810,3.5833971473286925
3264,"[-2.15353120e-22 -2.13280049e-22 -1.67563520e-22 ... -1.03024362e-22
 -1.18264928e-22 -2.81174097e-23]",138.0,16.0,2,810,1.3700834407034226
3265,"[ 8.93529087e-23 -1.31963540e-22  4.66763749e-23 ... -1.00474848e-22
  8.18943280e-23 -2.88876369e-22]",51.0,5.0,0,810,0.41999796544041557
3266,"[ 1.63837277e-22  7.98806653e-23  2.54370965e-22 ... -1.66358185e-22
 -1.13358265e-22 -1.01598148e-22]",55.0,3.038,2,810,0.2781191295975404
3267,"[-5.31025506e-23 -7.83704599e-23  5.65085873e-23 ... -4.13697107e-23
  1.38462327e-22  6.34469938e-23]",50.0,2.0,0,810,0.20499232918480484
3268,"[ 2.08396437e-22  2.16764709e-22  6.85106197e-23 ... -1.31458653e-22
 -7.69047217e-24  1.41217192e-22]",99.0,45.0,2,810,3.5920879771713854
3269,"[ 4.34471518e-22  7.35011731e-23  4.84271564e-22 ...  1.63941764e-23
  9.31581306e-23 -1.88829052e-23]",139.0,15.0,2,810,1.5117286464996613
3270,"[-2.53063590e-22 -1.50294933e-22 -5.30031800e-22 ... -8.38383616e-24
  6.04590572e-24 -1.02360461e-22]",39.0,38.0,1,810,2.153990864053449
3271,"[ 5.72190765e-23  3.08947447e-22  2.83180522e-22 ... -2.17853109e-22
  6.88071397e-23  4.94704377e-24]",117.0,34.0,0,810,2.670977226146532
3272,"[ 6.15213174e-22  3.39588997e-22  7.41760422e-22 ...  8.63006209e-23
  3.67245536e-23 -3.32670850e-23]",125.0,81.0,1,810,5.538535357318395
3273,"[ 7.32738919e-22  8.93043164e-22  8.21892186e-22 ...  2.89682560e-22
 -1.81425743e-23  3.95100347e-23]",127.0,125.0,1,810,7.587424934209158
3274,"[ 1.90850305e-23  1.11792948e-22  1.91327314e-22 ... -5.42317997e-23
  1.86042523e-22 -1.49930431e-22]",69.0,32.0,2,810,2.5009973073882077
3275,"[ 1.10439321e-22  4.75737497e-23  9.31580343e-23 ... -1.19924721e-22
 -9.34444442e-23 -5.54394379e-23]",139.0,10.0,2,810,0.8145103597779143
3276,"[-9.40214234e-22 -9.29922602e-22 -9.47574674e-22 ...  2.39758015e-22
 -9.55320339e-23  4.86828474e-23]",129.0,104.0,2,810,5.976330191494338
3277,"[ 2.20202466e-22  1.30498286e-22  2.92244861e-22 ... -1.13529616e-22
 -2.35195601e-22  1.92845139e-22]",47.0,41.0,1,810,2.60825145518058
3278,"[ 9.27662768e-22  1.17459261e-21  1.13778301e-21 ... -3.92239435e-22
  1.40189962e-22 -2.00378912e-22]",140.0,134.0,2,810,7.500232421370494
3279,"[ 3.14119070e-22  6.07442604e-22  4.75654205e-22 ...  1.18582387e-22
 -3.18029328e-24  8.03928762e-24]",91.0,58.0,1,810,3.812975630401375
3280,"[-1.44320382e-22  1.21524807e-22  4.09150634e-23 ... -2.13485620e-23
  7.92870475e-23 -1.01723783e-22]",100.0,5.0,1,810,0.5415442651865308
3281,"[-6.71474630e-22 -5.84763661e-22 -6.95603447e-22 ...  2.02100098e-22
  5.53763677e-23  7.69348628e-23]",124.0,73.0,0,810,5.175758688374357
3282,"[-1.43681613e-22 -1.24603983e-22 -3.81885701e-22 ...  7.44304343e-23
  2.29153468e-22 -7.57199421e-23]",135.0,11.0,2,810,1.074960181504365
3283,"[-7.91384182e-22 -4.43009748e-22 -5.84711996e-22 ... -1.15726207e-22
  2.01217925e-23 -8.24630487e-23]",136.0,65.0,2,810,4.7737817037882975
