,Waveform,m1,m2,Merger Position,Distance,PSNAR
4440,"[ 2.06430910e-22  3.34551328e-22  1.98449280e-22 ...  7.24285404e-24
 -1.00055674e-22  9.47152448e-23]",116.0,41.0,0,410,5.740579258185097
4441,"[-8.32346563e-22 -6.75931262e-22 -7.21176182e-22 ...  3.84034755e-23
 -1.38275724e-22 -7.96006869e-24]",145.0,39.0,0,410,6.716841628254367
4442,"[ 9.04301581e-22  8.43528203e-22  6.16525581e-22 ...  4.50970191e-23
 -1.55136259e-22  1.12113664e-22]",100.0,51.0,1,410,7.591176866036013
4443,"[4.48433202e-22 4.40146359e-22 4.44141217e-22 ... 1.36979543e-25
 6.32308298e-23 2.28634725e-22]",139.0,18.0,2,410,3.130467685151879
4444,"[ 2.69694551e-21  2.64009920e-21  2.78183295e-21 ... -5.40902573e-23
 -5.56452373e-23  1.34016634e-22]",133.0,132.0,2,410,15.022309762898958
4445,"[ 7.70790061e-23  5.63517145e-22  3.83313507e-22 ...  5.88712777e-23
 -5.61792053e-23 -1.18962013e-22]",62.0,30.0,1,410,4.354674006055416
4446,"[ 8.26764088e-22  9.96148577e-22  6.46776688e-22 ...  1.06761782e-22
 -1.29281996e-22  9.49843302e-23]",116.0,55.0,2,410,8.415269525398232
4447,"[ 1.56908363e-23  7.55712225e-23  5.88630040e-23 ...  4.91961141e-23
 -2.00327858e-22  2.31370815e-22]",144.0,13.0,2,410,2.5953740761134667
4448,"[-1.44091366e-21 -1.10897497e-21 -1.25312432e-21 ...  3.54790062e-22
  5.53965146e-23 -4.38417241e-23]",124.0,99.0,1,410,12.44221115872561
4449,"[-7.29163268e-22 -5.49903920e-22 -5.93254210e-22 ...  1.84814153e-23
 -1.91316375e-23  1.70244247e-23]",76.0,24.0,2,410,3.6229485505315036
4450,"[-1.60256398e-22  6.20223947e-23 -1.62358604e-22 ...  3.54203849e-23
 -1.46213114e-22  2.05761333e-23]",130.0,20.0,0,410,3.5763776225797113
4451,"[-1.56787257e-22 -2.42224159e-23  3.20772001e-23 ... -2.31865125e-23
 -4.96750415e-23  2.93632477e-22]",36.0,7.0,1,410,1.1747135888259628
4452,"[2.65797380e-22 4.17157444e-23 2.81572437e-22 ... 1.90537542e-23
 1.39754991e-22 1.61288250e-22]",26.0,26.0,1,410,2.8151857642354847
4453,"[ 2.75520047e-22  7.85383260e-24  6.86943429e-23 ...  2.38856363e-22
 -1.93154390e-22  1.67199574e-22]",140.0,41.0,0,410,6.634884809503188
4454,"[ 4.11756587e-22  4.10408653e-22  5.38002436e-22 ...  3.10539962e-23
  2.90305096e-23 -6.76255057e-24]",150.0,74.0,0,410,9.445015268134398
4455,"[ 1.44005059e-21  1.41801805e-21  1.39931957e-21 ... -4.14917657e-23
  9.28252227e-23 -7.74112178e-23]",130.0,107.0,1,410,9.889280629382752
4456,"[-1.13181903e-21 -1.07672182e-21 -1.43973679e-21 ...  8.10832327e-23
 -1.92073525e-22  2.03894688e-22]",143.0,88.0,1,410,13.408160955476793
4457,"[-2.04270275e-21 -2.11171798e-21 -2.08519932e-21 ...  4.69981233e-23
 -1.97237416e-22  3.46403770e-22]",145.0,118.0,1,410,15.132619003682972
4458,"[-1.65115248e-21 -1.49298521e-21 -1.70010062e-21 ...  1.68434534e-22
 -6.60425537e-24 -3.57022984e-23]",150.0,82.0,2,410,12.238142583667184
4459,"[-2.03040238e-21 -2.04827109e-21 -2.39566533e-21 ... -4.99969013e-23
  1.80073749e-23 -3.91950918e-23]",143.0,116.0,1,410,12.94300292744357
4460,"[-6.77758589e-23 -2.07241931e-22 -1.07610555e-22 ...  1.64961931e-22
 -2.61265484e-24  1.74133468e-22]",93.0,29.0,2,410,4.151537375192022
4461,"[-1.09728620e-22  3.76700110e-23 -2.25260014e-22 ... -1.74397431e-23
 -9.25394150e-23 -6.27882885e-23]",120.0,36.0,0,410,5.817159595252953
4462,"[ 4.54649500e-23 -6.44747634e-23  7.99652657e-23 ... -4.31822382e-23
  3.09110038e-23 -6.56467128e-23]",80.0,20.0,1,410,3.5148528332310054
4463,"[8.33975106e-22 8.71970697e-22 9.46584922e-22 ... 1.63511886e-22
 3.93948935e-23 4.50777422e-23]",92.0,78.0,0,410,10.541579611601993
4464,"[ 8.08107266e-22  9.77579572e-22  6.91361825e-22 ...  8.35714620e-25
 -2.77176188e-23  1.27599836e-22]",82.0,36.0,2,410,5.1435571673344525
4465,"[-3.47212198e-22  7.93993946e-23 -4.86655376e-23 ... -6.80149649e-24
 -1.56506542e-23  3.24101933e-22]",137.0,133.0,2,410,14.880293917516036
4466,"[-1.05771607e-22 -8.48078045e-23 -1.89108609e-22 ...  2.49827332e-23
 -1.54234163e-23  1.37866278e-22]",80.0,29.0,0,410,4.582135533093267
4467,"[ 5.50961721e-22  5.29702067e-22  4.35634101e-22 ... -6.24326374e-23
  5.10576708e-23 -9.64899114e-23]",74.0,35.0,1,410,5.469824620292872
4468,"[-3.74419104e-22 -3.36720683e-22 -5.44321839e-22 ... -7.24189930e-25
 -2.68243035e-22 -2.36880872e-24]",136.0,15.0,2,410,2.685439010277477
4469,"[ 8.28055640e-23  5.37927171e-22  3.58788016e-22 ...  2.32181695e-22
 -2.03867682e-22  4.10305158e-23]",59.0,49.0,0,410,5.37795829734568
4470,"[ 3.45151226e-22  3.82248142e-22  3.30057762e-22 ...  1.29332393e-22
  1.12103057e-22 -1.95579303e-22]",91.0,32.0,0,410,5.1667842236158235
4471,"[ 5.38094015e-22  1.96459998e-22  2.44080075e-22 ... -8.21748975e-23
 -1.64208814e-22 -2.28518216e-23]",99.0,34.0,2,410,4.836979389385729
4472,"[ 5.48674422e-22  1.66682485e-22  5.43828975e-22 ... -1.53235129e-22
  1.20938874e-22  3.18766468e-23]",144.0,143.0,1,410,14.093655133028333
4473,"[-5.99454544e-23 -3.33889210e-22 -3.26062337e-22 ... -6.96379477e-23
 -9.40837688e-23  3.04106408e-22]",147.0,65.0,1,410,9.465953203136953
4474,"[ 5.90466991e-22  7.39734227e-22  7.76155522e-22 ...  5.79899919e-23
 -7.71251236e-23  2.22583130e-22]",125.0,67.0,0,410,8.189509242466267
4475,"[ 2.22437670e-22  1.12830588e-22  2.41346239e-22 ... -3.63900217e-23
  1.11215916e-24 -2.49430274e-24]",98.0,24.0,0,410,3.9477822054372065
4476,"[-2.02559835e-24  4.59703579e-24 -8.12739337e-23 ...  1.72578356e-22
  1.84196012e-22 -2.95984790e-23]",53.0,38.0,1,410,4.410593709028176
4477,"[ 1.64992269e-21  1.80208736e-21  1.70210866e-21 ... -2.00821723e-22
 -6.69431094e-23  1.85079402e-23]",136.0,93.0,2,410,12.572614528843875
4478,"[-2.71141090e-22 -3.76612379e-22 -6.10118493e-22 ... -8.99160937e-23
  1.32900442e-22 -5.17210778e-23]",49.0,18.0,1,410,2.8396011892488593
4479,"[ 3.28781006e-22  3.46062896e-22  7.24577907e-22 ...  8.75974268e-23
  5.22039394e-23 -6.60885870e-23]",108.0,36.0,0,410,6.211315040110922
4480,"[-5.33864510e-22 -1.76647230e-22 -3.70803535e-22 ... -2.80105074e-22
  1.99893295e-22  1.24839961e-22]",72.0,65.0,1,410,7.029418410093652
4481,"[ 1.59282392e-22  5.36753500e-23 -1.09051970e-22 ... -1.17923999e-22
  2.60480822e-22  2.19318776e-22]",20.0,1.0,2,410,0.15596283835513797
4482,"[-1.61079467e-21 -1.50848250e-21 -1.54574495e-21 ...  1.37558535e-23
  1.09889916e-22  1.91364960e-22]",91.0,89.0,2,410,8.632974408903904
4483,"[-2.02733225e-23  1.84648136e-22  2.20701929e-24 ... -1.57122648e-22
  2.87282209e-23  2.60008690e-22]",128.0,6.0,2,410,1.3186429326822826
4484,"[-1.66753204e-21 -1.52171586e-21 -1.56420434e-21 ... -1.70884311e-22
 -5.24741135e-23 -6.28085708e-23]",135.0,66.0,2,410,9.257045212906142
4485,"[ 2.40570523e-22  1.50220271e-22  2.42809351e-22 ... -6.71583994e-23
 -1.66975684e-22 -1.63466215e-22]",38.0,28.0,0,410,3.3002141769418336
4486,"[ 7.97429587e-22  3.13857982e-22  6.57761092e-22 ...  8.81224299e-23
  1.39459306e-22 -5.06956889e-23]",148.0,79.0,1,410,10.447130606119531
4487,"[ 2.68490637e-21  2.68578855e-21  2.66154019e-21 ...  1.10106736e-22
 -3.90716120e-22  2.30434100e-22]",149.0,124.0,2,410,14.40916832735568
4488,"[-5.07416365e-23  7.25313863e-23 -1.24776278e-22 ...  9.87856194e-23
 -1.31198144e-22  9.36843241e-23]",119.0,10.0,2,410,1.592513456978922
4489,"[-1.04448180e-21 -1.32049602e-21 -1.17564587e-21 ...  6.70249704e-23
  1.86707564e-22 -1.19725587e-22]",150.0,49.0,2,410,8.485885208103879
4490,"[ 1.59280763e-21  1.50180383e-21  1.68537774e-21 ... -5.37737005e-23
  1.70063645e-22  1.10820707e-23]",141.0,135.0,2,410,16.678008926233073
4491,"[-1.03971401e-21 -1.02067762e-21 -1.10412919e-21 ...  2.23062390e-22
  7.35499768e-23  9.61597069e-23]",107.0,47.0,2,410,6.03813600152332
4492,"[ 3.32458870e-22  3.71141188e-22  3.85615215e-22 ...  6.24997546e-23
  6.40668520e-23 -1.37823342e-22]",144.0,41.0,1,410,6.5987159190693765
4493,"[ 5.79047545e-22  7.30619312e-22  1.13541804e-21 ...  1.27648093e-23
  2.48533716e-23 -4.94185254e-23]",116.0,63.0,2,410,9.140210432843197
4494,"[-9.39900056e-23 -4.48023127e-24  1.10638528e-22 ... -1.47039242e-23
  1.41451362e-22  1.64464380e-22]",139.0,1.0,2,410,0.3518509814515184
4495,"[-2.12302457e-21 -2.08858279e-21 -1.79880501e-21 ... -8.07955919e-23
 -2.34014754e-23 -6.55866205e-23]",144.0,119.0,1,410,13.58683592759833
4496,"[-9.26645371e-23 -4.02518629e-23 -7.37432907e-23 ... -3.60118927e-23
 -1.01893599e-22  2.95363047e-23]",84.0,81.0,1,410,8.202910670418792
4497,"[-3.06657427e-22 -5.34694597e-22 -5.75378962e-22 ... -2.33185672e-22
  2.48629246e-23 -7.61176543e-23]",57.0,33.0,1,410,4.659863074397614
4498,"[ 1.30223520e-22  1.27705064e-22  3.52871956e-22 ... -1.57782123e-22
  1.58825024e-22 -6.40263279e-23]",117.0,74.0,0,410,10.95180050169312
4499,"[-3.97157469e-22 -1.50026181e-22 -9.88047034e-23 ...  1.06304682e-22
  1.46818498e-22  1.09293495e-22]",103.0,5.0,2,410,1.0067389561665507
4500,"[-6.32414553e-22 -7.60195156e-22 -5.50522203e-22 ... -4.34450473e-23
 -1.43487784e-22 -5.66052928e-23]",109.0,22.0,2,410,3.8951785151428497
4501,"[-2.15924531e-23  6.75640163e-23 -1.07871815e-22 ... -5.21381636e-23
 -1.13759524e-22  2.03125100e-22]",12.0,12.0,0,410,1.1848864508711425
4502,"[-1.18041404e-22  3.04759435e-22  2.81439030e-23 ...  1.03154989e-23
  7.46707112e-23 -1.24299749e-22]",99.0,15.0,1,410,2.8270659225497528
4503,"[ 1.77250351e-22  2.42556099e-22  3.06741761e-22 ...  1.08291425e-22
  6.21849943e-23 -1.58565356e-22]",66.0,11.0,0,410,2.044033796532726
4504,"[-1.72931625e-21 -1.45683353e-21 -1.55127281e-21 ...  1.79072535e-22
  8.13736628e-23 -5.81022135e-23]",130.0,125.0,0,410,12.236295726067786
4505,"[ 6.18903714e-22  4.80576278e-22  4.81576880e-22 ...  9.33791308e-23
  4.85420931e-23 -1.92400375e-25]",58.0,43.0,2,410,5.872727255790508
4506,"[-1.16996348e-21 -1.32211167e-21 -1.09569291e-21 ... -4.49936466e-23
  4.10489420e-23 -1.23860768e-22]",137.0,93.0,1,410,13.236851558036438
4507,"[ 7.86149828e-23  1.91102710e-23 -7.77091729e-24 ... -1.58618767e-23
 -4.43705753e-23  4.77235354e-23]",52.0,3.0,0,410,0.589200654945394
4508,"[-1.05158195e-22 -2.10452999e-22 -1.90825892e-22 ... -3.13859024e-23
  1.36912008e-22 -6.72072693e-23]",117.0,17.0,0,410,2.4106034917341486
4509,"[ 2.02474785e-22 -1.14300646e-22  1.85652606e-22 ... -2.41631435e-23
  1.45757971e-23 -1.06508104e-22]",24.0,10.0,1,410,1.2694098012135604
4510,"[-1.38046555e-21 -1.15087776e-21 -1.03986535e-21 ...  1.30356310e-22
 -1.29613686e-22  1.67108471e-22]",105.0,67.0,1,410,9.306056994023333
4511,"[-3.24072702e-24 -4.62177141e-22 -4.12485156e-22 ... -2.74430002e-23
 -6.14664809e-23 -2.50710005e-22]",112.0,13.0,1,410,2.0940473543614657
4512,"[ 5.83730060e-22  6.82584892e-22  7.05279207e-22 ... -9.35571678e-23
  2.34458880e-22 -1.12301931e-22]",57.0,57.0,0,410,6.88208861319835
4513,"[-2.56765205e-22 -4.30188216e-22 -9.05726770e-23 ... -2.23105831e-23
  7.48795750e-23  1.00698075e-22]",150.0,8.0,1,410,1.5465829500695552
4514,"[-1.03850530e-21 -9.75510556e-22 -8.80241894e-22 ... -4.00254001e-23
 -1.97948865e-22  1.47325049e-22]",94.0,93.0,0,410,10.073134751052368
4515,"[5.42490664e-23 3.74177377e-22 2.47160518e-22 ... 2.79881369e-23
 2.07476112e-23 1.71611597e-22]",55.0,37.679,0,410,4.913394417984772
4516,"[-5.71763485e-22 -6.36666197e-22 -7.12696849e-22 ... -1.63620521e-22
 -4.29375911e-23  4.04041652e-23]",75.0,30.0,2,410,4.739370883035992
4517,"[ 5.44455801e-22  1.75102487e-22  2.92906087e-22 ...  2.21789466e-22
 -5.09820726e-23 -4.51591182e-23]",134.0,71.0,0,410,9.76703621485153
4518,"[-1.34119675e-21 -1.80301446e-21 -1.33510769e-21 ...  6.79429473e-23
 -5.70661588e-23  2.60234403e-22]",89.0,89.0,2,410,9.54574797235871
4519,"[-7.46964252e-22 -5.46309583e-22 -7.11978619e-22 ...  1.84972392e-23
 -1.20691853e-22  1.14637538e-22]",48.0,35.0,2,410,3.369284809601622
4520,"[-2.89965192e-22 -1.86207323e-22 -4.56364278e-22 ...  1.22033123e-22
  1.09575170e-22  5.48604096e-23]",108.0,65.0,2,410,9.444318808720709
4521,"[ 6.30441561e-22  4.61014417e-22  3.42204140e-22 ... -2.46027658e-22
  8.74973759e-23  1.49306460e-22]",89.0,37.0,2,410,4.7030901838091035
4522,"[-5.18717019e-22 -7.41914313e-22 -4.19216398e-22 ...  1.84216293e-22
  1.22605781e-22 -2.61234750e-23]",60.0,51.0,2,410,6.376778475503789
4523,"[-3.34922683e-23  1.59770357e-22  1.04587722e-22 ... -1.05200463e-22
  7.46085185e-23 -1.87372666e-22]",58.0,7.0,0,410,1.3981100338642571
4524,"[ 2.55728683e-22  3.83765967e-22  4.20346442e-22 ...  2.26205223e-22
  5.49591350e-23 -1.78428119e-22]",139.0,21.0,0,410,4.144210214557996
4525,"[ 4.72987018e-22  7.69582970e-22  3.63966951e-22 ...  1.76590668e-22
  5.34151758e-23 -1.96821554e-22]",66.0,23.0,2,410,3.689247796038153
4526,"[-2.76598028e-23  1.93534818e-22 -5.06793965e-23 ...  2.13866329e-22
 -4.48499261e-23  8.20883622e-23]",49.0,38.0,1,410,3.9529139729903178
4527,"[-4.72676822e-22 -3.87587859e-22 -3.28746341e-22 ...  1.32035597e-22
  4.28059676e-23  1.79204994e-22]",58.0,34.0,0,410,4.226847004286468
4528,"[ 8.62599242e-22  8.60555763e-22  6.58949819e-22 ... -2.64659582e-22
  1.83504056e-22 -1.10790835e-22]",136.0,84.0,0,410,10.496491634158087
4529,"[ 1.67387417e-22  1.81442606e-24 -1.13552637e-23 ... -7.27101817e-23
  6.13296583e-23  4.37513749e-23]",135.0,2.0,0,410,0.5336229729674281
4530,"[-1.11754322e-22  1.39947304e-22 -1.28219755e-22 ... -5.49589794e-24
  9.47514200e-23 -2.20924967e-22]",98.0,28.0,1,410,4.833022274715029
4531,"[ 3.20486693e-22  3.10133986e-22  3.42944084e-22 ... -8.22377835e-23
  1.25992912e-22  4.36479368e-23]",122.0,25.0,0,410,4.009308700953424
4532,"[-1.20218082e-21 -1.09574072e-21 -9.54363715e-22 ... -2.71008910e-22
 -4.28945798e-24 -3.76180798e-23]",98.0,70.0,0,410,8.962134121869331
4533,"[-4.70019229e-22 -4.70603404e-22 -3.94444193e-22 ... -2.04653445e-23
  1.34033723e-22  2.99257481e-23]",144.0,134.0,2,410,14.662855590218676
4534,"[-6.36833195e-22 -1.77252254e-22 -3.36467528e-22 ...  2.75607801e-22
 -2.60305912e-22  1.10715377e-22]",49.0,9.0,0,410,1.4168158595575226
4535,"[ 1.34658161e-22 -1.03465980e-22  1.72859787e-22 ... -4.43169807e-24
 -7.36633190e-23 -2.91967845e-22]",97.0,82.853,2,410,10.496206412087748
4536,"[-7.49108070e-23  5.00619842e-23  5.51054360e-23 ...  9.53115323e-23
 -1.20815735e-22  1.50528348e-22]",46.0,12.0,0,410,1.9228974980223206
4537,"[8.12278380e-22 1.07190668e-21 9.07786451e-22 ... 3.88054816e-23
 2.40016841e-22 2.73696401e-24]",66.0,49.0,2,410,5.755551686329496
4538,"[ 1.45864388e-21  1.57202411e-21  1.54068444e-21 ... -1.22214365e-23
 -2.01027048e-22 -9.88235258e-23]",113.0,80.0,2,410,10.198680306192715
4539,"[-2.67821238e-22 -2.95611169e-22 -2.46534356e-22 ... -3.71906840e-23
  7.84335780e-23  4.58426967e-23]",78.0,29.0,1,410,3.7310300715663582
4540,"[-3.86115540e-22 -3.86790598e-22 -3.70097559e-22 ...  3.17144644e-23
  2.04915525e-22  1.56228010e-22]",115.0,24.0,2,410,3.8590907105001353
4541,"[-5.06446300e-22 -2.10490869e-22 -4.45164938e-22 ...  4.91679450e-23
 -1.88302178e-22 -5.50307015e-23]",121.0,83.0,2,410,10.827378037658367
4542,"[ 7.46984114e-22  8.58187747e-22  9.53655408e-22 ... -4.69191676e-23
  3.11407151e-23  3.34084777e-23]",81.0,52.0,2,410,7.200107014775418
4543,"[-1.13084696e-21 -1.18423862e-21 -1.20123551e-21 ...  1.30209947e-22
  8.83070041e-23 -1.20569225e-22]",132.0,79.0,1,410,8.778773814152524
4544,"[-4.85435414e-22 -7.29504558e-22 -5.76873249e-22 ... -1.26538421e-22
  2.18831036e-22 -6.48815753e-23]",67.0,33.0,2,410,4.416151327580257
4545,"[ 1.42155618e-21  1.71213416e-21  1.80654535e-21 ... -1.96226390e-22
 -1.32068789e-23 -4.58894360e-23]",117.0,92.0,2,410,11.431708047585685
4546,"[ 2.38468339e-23 -3.74730166e-22 -2.54935462e-22 ... -6.59722634e-23
 -4.06030578e-25  3.84975629e-23]",22.0,21.0,0,410,2.1321155238044707
4547,"[-1.19728064e-21 -9.48681586e-22 -9.66111986e-22 ... -2.15834358e-22
 -2.71221801e-22 -2.08826617e-22]",135.0,118.0,0,410,15.168709937344936
4548,"[6.12917722e-22 4.34264178e-22 5.60069932e-22 ... 8.26040865e-24
 8.92125537e-23 7.81748121e-23]",106.0,18.0,1,410,3.038723636112657
4549,"[ 3.32344363e-23 -4.33468971e-24  1.43599977e-23 ... -6.31409078e-24
 -2.82956710e-23  5.33813394e-23]",123.0,14.107,2,410,2.1831996797753717
4550,"[ 6.44748558e-23  7.57377869e-23 -2.28461530e-22 ... -8.50051974e-23
 -1.25569954e-22  2.23923880e-23]",15.0,6.0,0,410,0.8936577179382167
4551,"[-3.39377667e-22 -7.34674956e-22 -2.61985606e-22 ...  2.60690043e-22
 -4.95477317e-23  6.49662543e-23]",78.0,28.0,1,410,4.550176834363132
4552,"[-1.33846580e-21 -1.01090524e-21 -1.19547732e-21 ... -2.14110754e-22
 -4.02590539e-22  9.84013167e-23]",118.0,58.0,1,410,8.09535389308141
4553,"[-6.94931949e-22 -6.66881415e-22 -9.21785198e-22 ...  1.13528452e-22
 -9.13232046e-23 -9.41033059e-23]",93.0,76.0,2,410,8.833376700459544
4554,"[ 3.01884264e-22  2.70097203e-22  4.46959992e-22 ... -1.67443366e-22
 -2.31366302e-23 -1.52231081e-24]",60.0,10.0,2,410,1.7559460718003155
4555,"[ 1.13508937e-21  1.30488416e-21  1.05326626e-21 ... -6.77965601e-23
 -7.35266093e-23 -1.54998975e-24]",84.0,61.0,2,410,7.794700261027634
4556,"[ 3.56545352e-22  2.89296458e-22  2.70031198e-22 ... -1.76831524e-22
  7.18825749e-23 -8.09690557e-23]",34.0,21.0,1,410,2.9169640941534407
4557,"[ 8.54805171e-22  6.04201606e-22  5.71655262e-22 ...  6.68742615e-23
 -7.73655423e-23 -4.69944805e-23]",150.0,146.0,0,410,18.100570060845307
4558,"[-2.39489549e-22 -1.83296302e-22 -4.31806824e-24 ...  1.20069694e-22
 -1.50343485e-22 -7.81804458e-23]",126.0,23.0,0,410,3.663006632043737
4559,"[ 3.30422027e-24 -9.40644232e-23 -1.45314524e-23 ... -9.23604890e-23
  1.88534984e-22  5.34750794e-23]",124.0,28.0,1,410,4.785309243524006
4560,"[-3.88749834e-22 -4.62981903e-22 -2.75664584e-22 ...  9.30847069e-23
 -6.43763273e-23 -1.90752608e-22]",27.0,24.0,2,410,2.5787940488894807
4561,"[ 1.75290141e-21  1.55025193e-21  1.67551074e-21 ...  1.36345442e-22
 -7.06527494e-23 -2.55146184e-22]",108.0,99.0,1,410,11.4564285098173
4562,"[-2.54392255e-22 -2.13102577e-22 -2.90751255e-22 ...  6.58489390e-23
 -2.67989455e-22  3.02736698e-23]",93.0,13.0,1,410,2.24569280247659
4563,"[ 1.27766791e-21  1.49561723e-21  1.28401077e-21 ...  3.13187561e-23
 -7.29892380e-23 -2.21446344e-22]",134.0,69.0,2,410,9.301589613434183
4564,"[1.30620276e-21 1.31990042e-21 1.52765426e-21 ... 9.15079789e-23
 2.16055663e-22 5.48508075e-23]",139.0,81.0,0,410,9.391713826501668
4565,"[-1.17872029e-22 -6.01205610e-22 -5.23993992e-22 ... -1.48801926e-22
  2.55859749e-22  9.57315171e-23]",41.0,34.0,1,410,4.282901799050759
4566,"[ 9.40065651e-22  1.02841282e-21  1.16595451e-21 ... -5.46719666e-23
 -1.17628392e-22  1.31761243e-22]",147.0,62.0,2,410,8.696574507113665
4567,"[ 2.04152750e-22 -4.41386117e-23  8.52636679e-24 ... -3.02545844e-23
 -1.10281620e-22  2.19333853e-22]",47.0,46.0,0,410,5.251804775696505
4568,"[ 7.03126514e-23 -4.50937985e-23 -3.20677959e-22 ... -2.50735880e-23
 -4.99717228e-25  7.34587967e-23]",147.0,66.0,2,410,10.138181028242533
4569,"[-6.04489417e-22 -1.18196551e-21 -9.46861989e-22 ... -4.32336854e-23
  4.77266266e-23  1.98405359e-23]",102.0,52.0,2,410,6.91058433808919
4570,"[ 3.48140651e-22  1.56074816e-22 -3.82922136e-23 ...  1.52181667e-22
 -1.31188456e-22  8.49625485e-23]",140.0,14.0,0,410,2.642777483115883
4571,"[-1.86751882e-21 -1.63515489e-21 -1.59196872e-21 ...  2.05463757e-23
  1.65038510e-22 -7.85249006e-23]",122.0,86.0,2,410,11.06520655254104
4572,"[-1.96328175e-23  9.86900062e-23 -1.41549087e-22 ...  1.17596714e-22
  1.44960179e-23 -5.69503737e-23]",97.0,2.011,1,410,0.35593500979493
4573,"[-9.08454874e-22 -3.63437998e-22 -4.48063934e-22 ... -1.57367932e-24
 -2.86417936e-23 -1.94383573e-22]",129.0,72.0,0,410,10.774043902407492
4574,"[-5.94735374e-22 -5.57364819e-22 -2.66971667e-22 ... -1.44947528e-22
 -3.17881270e-23 -2.51390164e-22]",110.0,34.306,0,410,5.820517384870851
4575,"[-6.36477779e-22 -9.00290885e-22 -7.32489896e-22 ...  9.38468183e-23
  3.97925452e-23  1.75839329e-22]",54.0,43.0,0,410,5.401117644380908
4576,"[-7.34528950e-22 -7.61420335e-22 -1.04007489e-21 ... -2.93032153e-23
  9.78452991e-23  2.15217772e-22]",122.0,117.0,2,410,12.750404969411333
4577,"[ 1.71498834e-22  9.92530464e-23 -5.06469490e-23 ...  5.76513591e-23
 -9.93237798e-23 -1.01996957e-22]",57.0,10.0,0,410,1.9288986389075278
4578,"[ 4.47023246e-22  3.84171558e-22  6.02751464e-22 ...  6.49827827e-23
 -3.23657074e-23 -2.10850816e-22]",84.0,48.0,0,410,6.509489983706897
4579,"[-8.89861634e-22 -8.15329893e-22 -1.00052561e-21 ...  1.62297882e-22
 -4.53756527e-24  1.12761134e-22]",89.0,33.0,2,410,6.0948864140016
4580,"[-2.66500782e-23  1.60111312e-22  2.38074192e-23 ... -2.22539400e-22
 -1.45719658e-23 -9.92031545e-23]",130.0,7.0,0,410,1.2562681802724314
4581,"[1.18035907e-21 1.22946887e-21 1.27772791e-21 ... 1.19577783e-22
 1.68442748e-23 3.06664473e-22]",140.0,106.0,0,410,14.095770431200966
4582,"[-8.11444882e-22 -7.08895962e-22 -6.45050520e-22 ...  1.09425001e-22
  1.31064958e-22  9.49598985e-23]",76.0,55.0,1,410,6.856980601529975
4583,"[-8.43423946e-23 -1.85678457e-22  1.29705222e-23 ... -2.22399131e-23
 -3.06674646e-22  1.38756603e-22]",121.0,35.0,2,410,5.956925900523669
4584,"[ 1.44466977e-21  1.08853748e-21  1.23402503e-21 ... -1.03561392e-22
 -6.75852305e-23 -1.74159771e-22]",139.0,110.0,0,410,15.544942946129815
4585,"[ 2.20750895e-22 -1.50246557e-22  6.60945573e-23 ... -3.06595842e-23
 -1.13898664e-22  1.48439325e-22]",127.0,1.0,0,410,0.34246466418862526
4586,"[-2.31600711e-22 -1.76626962e-22 -1.00426418e-22 ... -1.18131113e-22
 -5.03024686e-24 -2.36539970e-22]",98.0,51.0,0,410,7.6020271964810195
4587,"[-1.02482830e-23  3.95408133e-22  2.16681776e-22 ... -1.29052483e-22
  3.76929868e-23  2.29778172e-22]",140.0,18.0,0,410,3.2967655405101426
4588,"[-3.04353358e-22 -2.36136146e-22 -3.07026408e-22 ...  5.24783489e-23
 -1.49169749e-22 -1.24602500e-22]",133.0,11.0,1,410,1.8858171693499572
4589,"[-4.14867761e-23  1.81678579e-22  2.16540230e-22 ...  4.66370746e-23
 -1.09352942e-22  1.66737524e-22]",30.0,16.0,1,410,2.1260029194870547
4590,"[-9.99947977e-22 -1.01322166e-21 -1.10117947e-21 ... -9.11138161e-23
  1.27606515e-22 -7.88010618e-23]",140.0,114.0,0,410,14.319241557100552
4591,"[ 7.77015485e-22  8.24424034e-22  1.07140199e-21 ... -8.82416594e-23
  1.19551603e-22 -3.19862861e-22]",123.0,42.339,1,410,6.913215339731709
4592,"[-1.19084558e-21 -1.20936256e-21 -1.30788501e-21 ...  2.60866780e-23
 -3.87520012e-22  8.16358766e-25]",134.0,49.0,2,410,8.537944547168333
4593,"[-1.14111883e-21 -1.40411085e-21 -1.38916249e-21 ... -1.02915608e-22
  3.79663193e-22 -2.35121707e-22]",109.0,91.0,1,410,9.72862169205477
4594,"[ 3.76575182e-22  4.89804303e-22  6.52031831e-22 ...  9.86982927e-23
  1.80037158e-22 -1.40412355e-22]",131.0,42.0,1,410,6.158721146338654
4595,"[ 1.62736898e-22  2.24649112e-22  2.42530474e-22 ... -4.19683151e-23
 -1.60553700e-22 -1.23593159e-22]",79.0,19.234,1,410,3.2243110832928474
4596,"[ 3.78742295e-22  2.10156315e-22  5.05432579e-22 ...  1.33895113e-22
  2.29635534e-23 -1.09312563e-23]",32.0,21.0,2,410,3.008772693310416
4597,"[5.66382215e-22 5.83808095e-22 6.24294598e-22 ... 2.68437500e-22
 6.83627161e-23 3.66624534e-23]",76.0,21.0,2,410,3.344730096507814
4598,"[-1.15953919e-21 -9.54236241e-22 -1.23774980e-21 ...  1.20650033e-22
 -6.23071685e-23 -7.85317449e-23]",113.0,103.0,0,410,11.775767603011648
